matu_codigo,matu_anio,matu_departamento,matu_codMunicipio,matu_genero,matu_tipo_nivel_educacion_superior,matu_programa,matu_semestre,matu_num_matricula
7027,2013,66,,,5,13,2,
7028,2013,66,,,5,34,2,
7029,2013,66,,,5,15,2,
7030,2013,66,,,5,19,2,4
7031,2013,66,,,5,21,2,
7032,2013,66,,,5,29,2,
7033,2013,66,,,5,27,2,
7034,2013,66,,,5,31,2,
7035,2013,66,,,5,32,2,
7036,2013,66,,,5,28,2,
7037,2013,66,,,5,30,2,
7038,2013,66,,,5,39,2,
7039,2013,66,,,5,33,2,
7040,2013,66,,,5,35,2,1
7041,2013,66,,,5,40,2,
7042,2013,66,,,5,41,2,
7043,2013,66,,,5,42,2,
7044,2013,66,,,5,38,2,
7045,2013,66,,,5,25,2,
7046,2013,66,,,5,23,2,
7047,2013,66,,,5,37,2,
7048,2013,66,,,5,11,2,
7049,2013,66,,,5,12,2,
7050,2013,88,,,5,1,2,
7051,2013,88,,,5,2,2,
7052,2013,88,,,5,6,2,
7053,2013,88,,,5,7,2,
7054,2013,88,,,5,88,2,
7055,2013,88,,,5,14,2,
7056,2013,88,,,5,13,2,
7057,2013,88,,,5,34,2,
7058,2013,88,,,5,15,2,
7059,2013,88,,,5,19,2,
7060,2013,88,,,5,21,2,
7061,2013,88,,,5,29,2,
7062,2013,88,,,5,27,2,
7063,2013,88,,,5,31,2,
7064,2013,88,,,5,32,2,
7065,2013,88,,,5,28,2,
7066,2013,88,,,5,30,2,
7067,2013,88,,,5,39,2,
7068,2013,88,,,5,33,2,
7069,2013,88,,,5,35,2,
7070,2013,88,,,5,40,2,
7071,2013,88,,,5,41,2,
7072,2013,88,,,5,42,2,
7073,2013,88,,,5,38,2,
7074,2013,88,,,5,25,2,
7075,2013,88,,,5,23,2,
7076,2013,88,,,5,37,2,
7077,2013,88,,,5,11,2,
7078,2013,88,,,5,12,2,
7079,2013,68,,,5,1,2,
7080,2013,68,,,5,2,2,
7081,2013,68,,,5,6,2,
7082,2013,68,,,5,7,2,
7083,2013,68,,,5,88,2,
7084,2013,68,,,5,14,2,
7085,2013,68,,,5,13,2,1
7086,2013,68,,,5,34,2,2
7087,2013,68,,,5,15,2,
7088,2013,68,,,5,19,2,1
7089,2013,68,,,5,21,2,
7090,2013,68,,,5,29,2,
7091,2013,68,,,5,27,2,
7092,2013,68,,,5,31,2,
7093,2013,68,,,5,32,2,
7094,2013,68,,,5,28,2,
7095,2013,68,,,5,30,2,
7096,2013,68,,,5,39,2,
7097,2013,68,,,5,33,2,
7098,2013,68,,,5,35,2,
7099,2013,68,,,5,40,2,
7100,2013,68,,,5,41,2,
7101,2013,68,,,5,42,2,
7102,2013,68,,,5,38,2,
7103,2013,68,,,5,25,2,
7104,2013,68,,,5,23,2,
7105,2013,68,,,5,37,2,
7106,2013,68,,,5,11,2,
7107,2013,68,,,5,12,2,
7108,2013,73,,,5,1,2,2
7109,2013,73,,,5,2,2,1
7110,2013,73,,,5,6,2,3
7111,2013,73,,,5,7,2,1
7112,2013,73,,,5,88,2,5
7113,2013,73,,,5,14,2,
7114,2013,73,,,5,13,2,14
7115,2013,73,,,5,34,2,7
7116,2013,73,,,5,15,2,2
7117,2013,73,,,5,19,2,28
7118,2013,73,,,5,21,2,6
7119,2013,73,,,5,29,2,
7120,2013,73,,,5,27,2,2
7121,2013,73,,,5,31,2,
7122,2013,73,,,5,32,2,
7123,2013,73,,,5,28,2,
7124,2013,73,,,5,30,2,4
7125,2013,73,,,5,39,2,1
7126,2013,73,,,5,33,2,2
7127,2013,73,,,5,35,2,1
7128,2013,73,,,5,40,2,
7129,2013,73,,,5,41,2,
7130,2013,73,,,5,42,2,2
7131,2013,73,,,5,38,2,
7132,2013,73,,,5,25,2,
7133,2013,73,,,5,23,2,
7134,2013,73,,,5,37,2,4
7135,2013,73,,,5,11,2,
7136,2013,73,,,5,12,2,2
7137,2013,76,,,5,1,2,
7138,2013,76,,,5,2,2,2
7139,2013,76,,,5,6,2,
7140,2013,76,,,5,7,2,
7141,2013,76,,,5,88,2,1
7142,2013,76,,,5,14,2,1
7143,2013,76,,,5,13,2,4
7144,2013,76,,,5,34,2,
7145,2013,76,,,5,15,2,
7146,2013,76,,,5,19,2,4
7147,2013,76,,,5,21,2,
7148,2013,76,,,5,29,2,
7149,2013,76,,,5,27,2,
7150,2013,76,,,5,31,2,
7151,2013,76,,,5,32,2,1
7152,2013,76,,,5,28,2,
7153,2013,76,,,5,30,2,1
7154,2013,76,,,5,39,2,1
7155,2013,76,,,5,33,2,
7156,2013,76,,,5,35,2,1
7157,2013,76,,,5,40,2,
7158,2013,76,,,5,41,2,3
7159,2013,76,,,5,42,2,
7160,2013,76,,,5,38,2,
7161,2013,76,,,5,25,2,
7162,2013,76,,,5,23,2,
7163,2013,76,,,5,37,2,
7164,2013,76,,,5,11,2,
7165,2013,76,,,5,12,2,
7166,2013,99,,,5,1,2,1
7167,2013,99,,,5,2,2,
7168,2013,99,,,5,6,2,
7169,2013,99,,,5,7,2,1
7170,2013,99,,,5,88,2,
7171,2013,99,,,5,14,2,
7172,2013,99,,,5,13,2,
7173,2013,99,,,5,34,2,
7174,2013,99,,,5,15,2,
7175,2013,99,,,5,19,2,
7176,2013,99,,,5,21,2,
7177,2013,99,,,5,29,2,
7178,2013,99,,,5,27,2,1
7179,2013,99,,,5,31,2,
7180,2013,99,,,5,32,2,
7181,2013,99,,,5,28,2,
7182,2013,99,,,5,30,2,
7183,2013,99,,,5,39,2,
7184,2013,99,,,5,33,2,
7185,2013,99,,,5,35,2,
7186,2013,99,,,5,40,2,
7187,2013,99,,,5,41,2,
7188,2013,99,,,5,42,2,
7189,2013,99,,,5,38,2,1
7190,2013,99,,,5,25,2,
7191,2013,99,,,5,23,2,
7192,2013,99,,,5,37,2,
7193,2013,99,,,5,11,2,
7194,2013,99,,,5,12,2,
7195,2014,91,,,5,1,2,
7196,2014,91,,,5,2,2,
7197,2014,91,,,5,6,2,
7198,2014,91,,,5,7,2,
7199,2014,91,,,5,88,2,
7200,2014,91,,,5,14,2,1
7201,2014,91,,,5,13,2,
7202,2014,91,,,5,34,2,
7203,2014,91,,,5,15,2,
7204,2014,91,,,5,20,2,
7205,2014,91,,,5,19,2,
7206,2014,91,,,5,21,2,
7207,2014,91,,,5,22,2,
7208,2014,91,,,5,29,2,
7209,2014,91,,,5,27,2,
7210,2014,91,,,5,31,2,
7211,2014,91,,,5,32,2,
7212,2014,91,,,5,28,2,
7213,2014,91,,,5,30,2,
7214,2014,91,,,5,39,2,
7215,2014,91,,,5,33,2,
7216,2014,91,,,5,35,2,
7217,2014,91,,,5,40,2,
7218,2014,91,,,5,41,2,
7219,2014,91,,,5,42,2,
7220,2014,91,,,5,38,2,
7221,2014,91,,,5,25,2,
7222,2014,91,,,5,23,2,
7223,2014,91,,,5,37,2,
7224,2014,91,,,5,11,2,
7225,2014,91,,,5,12,2,
7226,2014,5,,,5,1,2,
7227,2014,5,,,5,2,2,
7228,2014,5,,,5,6,2,
7229,2014,5,,,5,7,2,
7230,2014,5,,,5,88,2,
7231,2014,5,,,5,14,2,
7232,2014,5,,,5,13,2,
7233,2014,5,,,5,34,2,
7234,2014,5,,,5,15,2,
7235,2014,5,,,5,20,2,
7236,2014,5,,,5,19,2,
7237,2014,5,,,5,21,2,
7238,2014,5,,,5,22,2,
7239,2014,5,,,5,29,2,
7240,2014,5,,,5,27,2,
7241,2014,5,,,5,31,2,
7242,2014,5,,,5,32,2,
7243,2014,5,,,5,28,2,
7244,2014,5,,,5,30,2,
7245,2014,5,,,5,39,2,
7246,2014,5,,,5,33,2,
7247,2014,5,,,5,35,2,
7248,2014,5,,,5,40,2,
7249,2014,5,,,5,41,2,
7250,2014,5,,,5,42,2,
7251,2014,5,,,5,38,2,
7252,2014,5,,,5,25,2,
7253,2014,5,,,5,23,2,
7254,2014,5,,,5,37,2,
7255,2014,5,,,5,11,2,
7256,2014,5,,,5,12,2,
7257,2014,81,,,5,1,2,
7258,2014,81,,,5,2,2,
7259,2014,81,,,5,6,2,
7260,2014,81,,,5,7,2,
7261,2014,81,,,5,88,2,
7262,2014,81,,,5,14,2,
7263,2014,81,,,5,13,2,
7264,2014,81,,,5,34,2,
7265,2014,81,,,5,15,2,
7266,2014,81,,,5,20,2,
7267,2014,81,,,5,19,2,
7268,2014,81,,,5,21,2,
7269,2014,81,,,5,22,2,
7270,2014,81,,,5,29,2,
7271,2014,81,,,5,27,2,
7272,2014,81,,,5,31,2,
7273,2014,81,,,5,32,2,
7274,2014,81,,,5,28,2,
7275,2014,81,,,5,30,2,
7276,2014,81,,,5,39,2,
7277,2014,81,,,5,33,2,
7278,2014,81,,,5,35,2,
7279,2014,81,,,5,40,2,
7280,2014,81,,,5,41,2,
7281,2014,81,,,5,42,2,
7282,2014,81,,,5,38,2,
7283,2014,81,,,5,25,2,
7284,2014,81,,,5,23,2,
7285,2014,81,,,5,37,2,
7286,2014,81,,,5,11,2,
7287,2014,81,,,5,12,2,
7288,2014,8,,,5,1,2,
7289,2014,8,,,5,2,2,
7290,2014,8,,,5,6,2,
7291,2014,8,,,5,7,2,
7292,2014,8,,,5,88,2,
7293,2014,8,,,5,14,2,
7294,2014,8,,,5,13,2,
7295,2014,8,,,5,34,2,
7296,2014,8,,,5,15,2,
7297,2014,8,,,5,20,2,
7298,2014,8,,,5,19,2,
7299,2014,8,,,5,21,2,
7300,2014,8,,,5,22,2,
7301,2014,8,,,5,29,2,
7302,2014,8,,,5,27,2,
7303,2014,8,,,5,31,2,
7304,2014,8,,,5,32,2,
7305,2014,8,,,5,28,2,
7306,2014,8,,,5,30,2,
7307,2014,8,,,5,39,2,
7308,2014,8,,,5,33,2,
7309,2014,8,,,5,35,2,
7310,2014,8,,,5,40,2,
7311,2014,8,,,5,41,2,
7312,2014,8,,,5,42,2,
7313,2014,8,,,5,38,2,
7314,2014,8,,,5,25,2,
7315,2014,8,,,5,23,2,
7316,2014,8,,,5,37,2,
7317,2014,8,,,5,11,2,
7318,2014,8,,,5,12,2,
7319,2014,13,,,5,1,2,
7320,2014,13,,,5,2,2,
7321,2014,13,,,5,6,2,
7322,2014,13,,,5,7,2,
7323,2014,13,,,5,88,2,
7324,2014,13,,,5,14,2,
7325,2014,13,,,5,13,2,
7326,2014,13,,,5,34,2,
7327,2014,13,,,5,15,2,
7328,2014,13,,,5,20,2,
7329,2014,13,,,5,19,2,
7330,2014,13,,,5,21,2,
7331,2014,13,,,5,22,2,
7332,2014,13,,,5,29,2,
7333,2014,13,,,5,27,2,
7334,2014,13,,,5,31,2,
7335,2014,13,,,5,32,2,
7336,2014,13,,,5,28,2,
7337,2014,13,,,5,30,2,
7338,2014,13,,,5,39,2,
7339,2014,13,,,5,33,2,
7340,2014,13,,,5,35,2,
7341,2014,13,,,5,40,2,
7342,2014,13,,,5,41,2,
7343,2014,13,,,5,42,2,
7344,2014,13,,,5,38,2,
7345,2014,13,,,5,25,2,
7346,2014,13,,,5,23,2,
7347,2014,13,,,5,37,2,
7348,2014,13,,,5,11,2,
7349,2014,13,,,5,12,2,
7350,2014,15,,,5,1,2,
7351,2014,15,,,5,2,2,
7352,2014,15,,,5,6,2,
7353,2014,15,,,5,7,2,
7354,2014,15,,,5,88,2,
7355,2014,15,,,5,14,2,
7356,2014,15,,,5,13,2,
7357,2014,15,,,5,34,2,
7358,2014,15,,,5,15,2,
7359,2014,15,,,5,20,2,
7360,2014,15,,,5,19,2,
7361,2014,15,,,5,21,2,
7362,2014,15,,,5,22,2,
7363,2014,15,,,5,29,2,
7364,2014,15,,,5,27,2,
7365,2014,15,,,5,31,2,
7366,2014,15,,,5,32,2,
7367,2014,15,,,5,28,2,
7368,2014,15,,,5,30,2,
7369,2014,15,,,5,39,2,
7370,2014,15,,,5,33,2,
7371,2014,15,,,5,35,2,
7372,2014,15,,,5,40,2,
7373,2014,15,,,5,41,2,
7374,2014,15,,,5,42,2,
7375,2014,15,,,5,38,2,
7376,2014,15,,,5,25,2,
7377,2014,15,,,5,23,2,
7378,2014,15,,,5,37,2,
7379,2014,15,,,5,11,2,
7380,2014,15,,,5,12,2,
7381,2014,17,,,5,1,2,
7382,2014,17,,,5,2,2,
7383,2014,17,,,5,6,2,
7384,2014,17,,,5,7,2,
7385,2014,17,,,5,88,2,
7386,2014,17,,,5,14,2,
7387,2014,17,,,5,13,2,
7388,2014,17,,,5,34,2,
7389,2014,17,,,5,15,2,
7390,2014,17,,,5,20,2,
7391,2014,17,,,5,19,2,
7392,2014,17,,,5,21,2,
7393,2014,17,,,5,22,2,
7394,2014,17,,,5,29,2,
7395,2014,17,,,5,27,2,
7396,2014,17,,,5,31,2,
7397,2014,17,,,5,32,2,
7398,2014,17,,,5,28,2,
7399,2014,17,,,5,30,2,
7400,2014,17,,,5,39,2,
7401,2014,17,,,5,33,2,
7402,2014,17,,,5,35,2,
7403,2014,17,,,5,40,2,
7404,2014,17,,,5,41,2,
7405,2014,17,,,5,42,2,
7406,2014,17,,,5,38,2,
7407,2014,17,,,5,25,2,
7408,2014,17,,,5,23,2,
7409,2014,17,,,5,37,2,
7410,2014,17,,,5,11,2,
7411,2014,17,,,5,12,2,
7412,2014,18,,,5,1,2,
7413,2014,18,,,5,2,2,
7414,2014,18,,,5,6,2,
7415,2014,18,,,5,7,2,
7416,2014,18,,,5,88,2,
7417,2014,18,,,5,14,2,
7418,2014,18,,,5,13,2,
7419,2014,18,,,5,34,2,
7420,2014,18,,,5,15,2,
7421,2014,18,,,5,20,2,
7422,2014,18,,,5,19,2,
7423,2014,18,,,5,21,2,
7424,2014,18,,,5,22,2,
7425,2014,18,,,5,29,2,
7426,2014,18,,,5,27,2,
7427,2014,18,,,5,31,2,
7428,2014,18,,,5,32,2,
7429,2014,18,,,5,28,2,
7430,2014,18,,,5,30,2,
7431,2014,18,,,5,39,2,
7432,2014,18,,,5,33,2,
7433,2014,18,,,5,35,2,
7434,2014,18,,,5,40,2,
7435,2014,18,,,5,41,2,
7436,2014,18,,,5,42,2,
7437,2014,18,,,5,38,2,
7438,2014,18,,,5,25,2,
7439,2014,18,,,5,23,2,
7440,2014,18,,,5,37,2,
7441,2014,18,,,5,11,2,
7442,2014,18,,,5,12,2,
7443,2014,85,,,5,1,2,
7444,2014,85,,,5,2,2,
7445,2014,85,,,5,6,2,
7446,2014,85,,,5,7,2,
7447,2014,85,,,5,88,2,
7448,2014,85,,,5,14,2,
7449,2014,85,,,5,13,2,
7450,2014,85,,,5,34,2,
7451,2014,85,,,5,15,2,
7452,2014,85,,,5,20,2,
7453,2014,85,,,5,19,2,
7454,2014,85,,,5,21,2,
7455,2014,85,,,5,22,2,
7456,2014,85,,,5,29,2,
7457,2014,85,,,5,27,2,
7458,2014,85,,,5,31,2,
7459,2014,85,,,5,32,2,
7460,2014,85,,,5,28,2,
7461,2014,85,,,5,30,2,
7462,2014,85,,,5,39,2,
7463,2014,85,,,5,33,2,
7464,2014,85,,,5,35,2,
7465,2014,85,,,5,40,2,
7466,2014,85,,,5,41,2,
7467,2014,85,,,5,42,2,
7468,2014,85,,,5,38,2,
7469,2014,85,,,5,25,2,
7470,2014,85,,,5,23,2,
7471,2014,85,,,5,37,2,
7472,2014,85,,,5,11,2,
7473,2014,85,,,5,12,2,
7474,2014,19,,,5,1,2,
7475,2014,19,,,5,2,2,
7476,2014,19,,,5,6,2,
7477,2014,19,,,5,7,2,
7478,2014,19,,,5,88,2,
7479,2014,19,,,5,14,2,
7480,2014,19,,,5,13,2,
7481,2014,19,,,5,34,2,
7482,2014,19,,,5,15,2,
7483,2014,19,,,5,20,2,
7484,2014,19,,,5,19,2,
7485,2014,19,,,5,21,2,
7486,2014,19,,,5,22,2,
7487,2014,19,,,5,29,2,
7488,2014,19,,,5,27,2,
7489,2014,19,,,5,31,2,
7490,2014,19,,,5,32,2,
7491,2014,19,,,5,28,2,
7492,2014,19,,,5,30,2,
7493,2014,19,,,5,39,2,
7494,2014,19,,,5,33,2,
7495,2014,19,,,5,35,2,
7496,2014,19,,,5,40,2,
7497,2014,19,,,5,41,2,
7498,2014,19,,,5,42,2,
7499,2014,19,,,5,38,2,
7500,2014,19,,,5,25,2,
7501,2014,19,,,5,23,2,
7502,2014,19,,,5,37,2,
7503,2014,19,,,5,11,2,
7504,2014,19,,,5,12,2,
7505,2014,20,,,5,1,2,
7506,2014,20,,,5,2,2,
7507,2014,20,,,5,6,2,
7508,2014,20,,,5,7,2,
7509,2014,20,,,5,88,2,
7510,2014,20,,,5,14,2,
7511,2014,20,,,5,13,2,
7512,2014,20,,,5,34,2,
7513,2014,20,,,5,15,2,
7514,2014,20,,,5,20,2,
7515,2014,20,,,5,19,2,
7516,2014,20,,,5,21,2,
7517,2014,20,,,5,22,2,
7518,2014,20,,,5,29,2,
7519,2014,20,,,5,27,2,
7520,2014,20,,,5,31,2,
7521,2014,20,,,5,32,2,
7522,2014,20,,,5,28,2,
7523,2014,20,,,5,30,2,
7524,2014,20,,,5,39,2,
7525,2014,20,,,5,33,2,
7526,2014,20,,,5,35,2,
7527,2014,20,,,5,40,2,
7528,2014,20,,,5,41,2,
7529,2014,20,,,5,42,2,
7530,2014,20,,,5,38,2,
7531,2014,20,,,5,25,2,
7532,2014,20,,,5,23,2,
7533,2014,20,,,5,37,2,
7534,2014,20,,,5,11,2,
7535,2014,20,,,5,12,2,
7536,2014,27,,,5,1,2,
7537,2014,27,,,5,2,2,
7538,2014,27,,,5,6,2,
7539,2014,27,,,5,7,2,
7540,2014,27,,,5,88,2,
7541,2014,27,,,5,14,2,
7542,2014,27,,,5,13,2,
7543,2014,27,,,5,34,2,
7544,2014,27,,,5,15,2,
7545,2014,27,,,5,20,2,
7546,2014,27,,,5,19,2,
7547,2014,27,,,5,21,2,
7548,2014,27,,,5,22,2,
7549,2014,27,,,5,29,2,
7550,2014,27,,,5,27,2,
7551,2014,27,,,5,31,2,
7552,2014,27,,,5,32,2,
7553,2014,27,,,5,28,2,
7554,2014,27,,,5,30,2,
7555,2014,27,,,5,39,2,
7556,2014,27,,,5,33,2,
7557,2014,27,,,5,35,2,
7558,2014,27,,,5,40,2,
7559,2014,27,,,5,41,2,
7560,2014,27,,,5,42,2,
7561,2014,27,,,5,38,2,
7562,2014,27,,,5,25,2,
7563,2014,27,,,5,23,2,
7564,2014,27,,,5,37,2,
7565,2014,27,,,5,11,2,
7566,2014,27,,,5,12,2,
7567,2014,23,,,5,1,2,
7568,2014,23,,,5,2,2,
7569,2014,23,,,5,6,2,
7570,2014,23,,,5,7,2,
7571,2014,23,,,5,88,2,
7572,2014,23,,,5,14,2,
7573,2014,23,,,5,13,2,
7574,2014,23,,,5,34,2,
7575,2014,23,,,5,15,2,
7576,2014,23,,,5,20,2,
7577,2014,23,,,5,19,2,
7578,2014,23,,,5,21,2,
7579,2014,23,,,5,22,2,
7580,2014,23,,,5,29,2,
7581,2014,23,,,5,27,2,
7582,2014,23,,,5,31,2,
7583,2014,23,,,5,32,2,
7584,2014,23,,,5,28,2,
7585,2014,23,,,5,30,2,
7586,2014,23,,,5,39,2,
7587,2014,23,,,5,33,2,
7588,2014,23,,,5,35,2,
7589,2014,23,,,5,40,2,
7590,2014,23,,,5,41,2,
7591,2014,23,,,5,42,2,
7592,2014,23,,,5,38,2,
7593,2014,23,,,5,25,2,
7594,2014,23,,,5,23,2,
7595,2014,23,,,5,37,2,
7596,2014,23,,,5,11,2,
7597,2014,23,,,5,12,2,
7598,2014,25,,,5,1,2,
7599,2014,25,,,5,2,2,
7600,2014,25,,,5,6,2,
7601,2014,25,,,5,7,2,
7602,2014,25,,,5,88,2,
7603,2014,25,,,5,14,2,
7604,2014,25,,,5,13,2,
7605,2014,25,,,5,34,2,
7606,2014,25,,,5,15,2,
7607,2014,25,,,5,20,2,
7608,2014,25,,,5,19,2,
7609,2014,25,,,5,21,2,
7610,2014,25,,,5,22,2,
7611,2014,25,,,5,29,2,
7612,2014,25,,,5,27,2,
7613,2014,25,,,5,31,2,
7614,2014,25,,,5,32,2,
7615,2014,25,,,5,28,2,
7616,2014,25,,,5,30,2,
7617,2014,25,,,5,39,2,
7618,2014,25,,,5,33,2,
7619,2014,25,,,5,35,2,
7620,2014,25,,,5,40,2,
7621,2014,25,,,5,41,2,
7622,2014,25,,,5,42,2,
7623,2014,25,,,5,38,2,
7624,2014,25,,,5,25,2,
7625,2014,25,,,5,23,2,
7626,2014,25,,,5,37,2,
7627,2014,25,,,5,11,2,
7628,2014,25,,,5,12,2,
7629,2014,41,,,5,1,2,
7630,2014,41,,,5,2,2,
7631,2014,41,,,5,6,2,
7632,2014,41,,,5,7,2,
7633,2014,41,,,5,88,2,
7634,2014,41,,,5,14,2,
7635,2014,41,,,5,13,2,
7636,2014,41,,,5,34,2,
7637,2014,41,,,5,15,2,
7638,2014,41,,,5,20,2,
7639,2014,41,,,5,19,2,
7640,2014,41,,,5,21,2,
7641,2014,41,,,5,22,2,
7642,2014,41,,,5,29,2,
7643,2014,41,,,5,27,2,
7644,2014,41,,,5,31,2,
7645,2014,41,,,5,32,2,
7646,2014,41,,,5,28,2,
7647,2014,41,,,5,30,2,
7648,2014,41,,,5,39,2,
7649,2014,41,,,5,33,2,
7650,2014,41,,,5,35,2,
7651,2014,41,,,5,40,2,
7652,2014,41,,,5,41,2,
7653,2014,41,,,5,42,2,
7654,2014,41,,,5,38,2,
7655,2014,41,,,5,25,2,
7656,2014,41,,,5,23,2,
7657,2014,41,,,5,37,2,
7658,2014,41,,,5,11,2,
7659,2014,41,,,5,12,2,
7660,2014,44,,,5,1,2,
7661,2014,44,,,5,2,2,
7662,2014,44,,,5,6,2,
7663,2014,44,,,5,7,2,
7664,2014,44,,,5,88,2,
7665,2014,44,,,5,14,2,
7666,2014,44,,,5,13,2,
7667,2014,44,,,5,34,2,
7668,2014,44,,,5,15,2,
7669,2014,44,,,5,20,2,
7670,2014,44,,,5,19,2,
7671,2014,44,,,5,21,2,
7672,2014,44,,,5,22,2,
7673,2014,44,,,5,29,2,
7674,2014,44,,,5,27,2,
7675,2014,44,,,5,31,2,
7676,2014,44,,,5,32,2,
7677,2014,44,,,5,28,2,
7678,2014,44,,,5,30,2,
7679,2014,44,,,5,39,2,
7680,2014,44,,,5,33,2,
7681,2014,44,,,5,35,2,
7682,2014,44,,,5,40,2,
7683,2014,44,,,5,41,2,
7684,2014,44,,,5,42,2,
7685,2014,44,,,5,38,2,
7686,2014,44,,,5,25,2,
7687,2014,44,,,5,23,2,
7688,2014,44,,,5,37,2,
7689,2014,44,,,5,11,2,
7690,2014,44,,,5,12,2,
7691,2014,47,,,5,1,2,
7692,2014,47,,,5,2,2,
7693,2014,47,,,5,6,2,
7694,2014,47,,,5,7,2,
7695,2014,47,,,5,88,2,
7696,2014,47,,,5,14,2,
7697,2014,47,,,5,13,2,
7698,2014,47,,,5,34,2,
7699,2014,47,,,5,15,2,
7700,2014,47,,,5,20,2,
7701,2014,47,,,5,19,2,
7702,2014,47,,,5,21,2,
7703,2014,47,,,5,22,2,
7704,2014,47,,,5,29,2,
7705,2014,47,,,5,27,2,
7706,2014,47,,,5,31,2,
7707,2014,47,,,5,32,2,
7708,2014,47,,,5,28,2,
7709,2014,47,,,5,30,2,
7710,2014,47,,,5,39,2,
7711,2014,47,,,5,33,2,
7712,2014,47,,,5,35,2,
7713,2014,47,,,5,40,2,
7714,2014,47,,,5,41,2,
7715,2014,47,,,5,42,2,
7716,2014,47,,,5,38,2,
7717,2014,47,,,5,25,2,
7718,2014,47,,,5,23,2,
7719,2014,47,,,5,37,2,
7720,2014,47,,,5,11,2,
7721,2014,47,,,5,12,2,
7722,2014,50,,,5,1,2,
7723,2014,50,,,5,2,2,
7724,2014,50,,,5,6,2,
7725,2014,50,,,5,7,2,
7726,2014,50,,,5,88,2,
7727,2014,50,,,5,14,2,
7728,2014,50,,,5,13,2,
7729,2014,50,,,5,34,2,
7730,2014,50,,,5,15,2,
7731,2014,50,,,5,20,2,
7732,2014,50,,,5,19,2,
7733,2014,50,,,5,21,2,
7734,2014,50,,,5,22,2,
7735,2014,50,,,5,29,2,
7736,2014,50,,,5,27,2,
7737,2014,50,,,5,31,2,
7738,2014,50,,,5,32,2,
7739,2014,50,,,5,28,2,
7740,2014,50,,,5,30,2,
7741,2014,50,,,5,39,2,
7742,2014,50,,,5,33,2,
7743,2014,50,,,5,35,2,
7744,2014,50,,,5,40,2,
7745,2014,50,,,5,41,2,
7746,2014,50,,,5,42,2,
7747,2014,50,,,5,38,2,
7748,2014,50,,,5,25,2,
7749,2014,50,,,5,23,2,
7750,2014,50,,,5,37,2,
7751,2014,50,,,5,11,2,
7752,2014,50,,,5,12,2,
7753,2014,52,,,5,1,2,
7754,2014,52,,,5,2,2,
7755,2014,52,,,5,6,2,
7756,2014,52,,,5,7,2,
7757,2014,52,,,5,88,2,
7758,2014,52,,,5,14,2,
7759,2014,52,,,5,13,2,
7760,2014,52,,,5,34,2,
7761,2014,52,,,5,15,2,
7762,2014,52,,,5,20,2,
7763,2014,52,,,5,19,2,
7764,2014,52,,,5,21,2,
7765,2014,52,,,5,22,2,
7766,2014,52,,,5,29,2,
7767,2014,52,,,5,27,2,
7768,2014,52,,,5,31,2,
7769,2014,52,,,5,32,2,
7770,2014,52,,,5,28,2,
7771,2014,52,,,5,30,2,
7772,2014,52,,,5,39,2,
7773,2014,52,,,5,33,2,
7774,2014,52,,,5,35,2,
7775,2014,52,,,5,40,2,
7776,2014,52,,,5,41,2,
7777,2014,52,,,5,42,2,
7778,2014,52,,,5,38,2,
7779,2014,52,,,5,25,2,
7780,2014,52,,,5,23,2,
7781,2014,52,,,5,37,2,
7782,2014,52,,,5,11,2,
7783,2014,52,,,5,12,2,
7784,2014,54,,,5,1,2,
7785,2014,54,,,5,2,2,
7786,2014,54,,,5,6,2,
7787,2014,54,,,5,7,2,
7788,2014,54,,,5,88,2,
7789,2014,54,,,5,14,2,
7790,2014,54,,,5,13,2,
7791,2014,54,,,5,34,2,
7792,2014,54,,,5,15,2,
7793,2014,54,,,5,20,2,
7794,2014,54,,,5,19,2,
7795,2014,54,,,5,21,2,
7796,2014,54,,,5,22,2,
7797,2014,54,,,5,29,2,
7798,2014,54,,,5,27,2,
7799,2014,54,,,5,31,2,
7800,2014,54,,,5,32,2,
7801,2014,54,,,5,28,2,
7802,2014,54,,,5,30,2,
7803,2014,54,,,5,39,2,
7804,2014,54,,,5,33,2,
7805,2014,54,,,5,35,2,
7806,2014,54,,,5,40,2,
7807,2014,54,,,5,41,2,
7808,2014,54,,,5,42,2,
7809,2014,54,,,5,38,2,
7810,2014,54,,,5,25,2,
7811,2014,54,,,5,23,2,
7812,2014,54,,,5,37,2,
7813,2014,54,,,5,11,2,
7814,2014,54,,,5,12,2,
7815,2014,86,,,5,1,2,
7816,2014,86,,,5,2,2,
7817,2014,86,,,5,6,2,
7818,2014,86,,,5,7,2,
7819,2014,86,,,5,88,2,
7820,2014,86,,,5,14,2,
7821,2014,86,,,5,13,2,
7822,2014,86,,,5,34,2,
7823,2014,86,,,5,15,2,
7824,2014,86,,,5,20,2,
7825,2014,86,,,5,19,2,
7826,2014,86,,,5,21,2,
7827,2014,86,,,5,22,2,
7828,2014,86,,,5,29,2,
7829,2014,86,,,5,27,2,
7830,2014,86,,,5,31,2,
7831,2014,86,,,5,32,2,
7832,2014,86,,,5,28,2,
7833,2014,86,,,5,30,2,
7834,2014,86,,,5,39,2,
7835,2014,86,,,5,33,2,
7836,2014,86,,,5,35,2,
7837,2014,86,,,5,40,2,
7838,2014,86,,,5,41,2,
7839,2014,86,,,5,42,2,
7840,2014,86,,,5,38,2,
7841,2014,86,,,5,25,2,
7842,2014,86,,,5,23,2,
