dou_codig,dou_anio,dou_universidad,dou_semestre,dou_nivel_educacion_superior,dou_programa,dou_categoria_personalU,dou_genero,dou_num_personalU
2982,2003,1,,5,187,1,,
2983,2003,1,,5,175,1,,12
2984,2003,1,,5,188,1,,
2985,2003,1,,5,92,1,,9
2986,2003,1,,5,151,1,,
2987,2003,1,,5,174,1,,11
2988,2003,1,,5,181,1,,0
2989,2003,1,,5,91,1,,
2990,2003,1,,5,90,1,,6
2991,2003,1,,5,152,1,,9
2992,2003,1,,5,31,1,,
2993,2003,1,,5,146,1,,
2994,2003,1,,5,27,1,,
2995,2003,1,,5,32,1,,
2996,2003,1,,5,28,1,,
2997,2003,1,,5,30,1,,
2998,2003,1,,5,33,1,,10
2999,2003,1,,5,35,1,,7
3000,2003,1,,5,41,1,,5
3001,2003,1,,5,38,1,,
3002,2003,1,,5,1,2,,0
3003,2003,1,,5,6,2,,1
3004,2003,1,,5,14,2,,1
3005,2003,1,,5,13,2,,47
3006,2003,1,,5,34,2,,0
3007,2003,1,,5,15,2,,1
3008,2003,1,,5,19,2,,0
3009,2003,1,,5,21,2,,0
3010,2003,1,,5,185,2,,
3011,2003,1,,5,186,2,,0
3012,2003,1,,5,187,2,,
3013,2003,1,,5,175,2,,0
3014,2003,1,,5,188,2,,
3015,2003,1,,5,92,2,,0
3016,2003,1,,5,151,2,,
3017,2003,1,,5,174,2,,0
3018,2003,1,,5,181,2,,0
3019,2003,1,,5,91,2,,
3020,2003,1,,5,90,2,,0
3021,2003,1,,5,152,2,,1
3022,2003,1,,5,31,2,,
3023,2003,1,,5,146,2,,
3024,2003,1,,5,27,2,,
3025,2003,1,,5,32,2,,
3026,2003,1,,5,28,2,,
3027,2003,1,,5,30,2,,
3028,2003,1,,5,33,2,,0
3029,2003,1,,5,35,2,,2
3030,2003,1,,5,41,2,,2
3031,2003,1,,5,38,2,,
3032,2003,1,,5,1,4,,1
3033,2003,1,,5,6,4,,0
3034,2003,1,,5,14,4,,0
3035,2003,1,,5,13,4,,2
3036,2003,1,,5,34,4,,2
3037,2003,1,,5,15,4,,1
3038,2003,1,,5,19,4,,2
3039,2003,1,,5,21,4,,2
3040,2003,1,,5,185,4,,
3041,2003,1,,5,186,4,,0
3042,2003,1,,5,187,4,,
3043,2003,1,,5,175,4,,0
3044,2003,1,,5,188,4,,
3045,2003,1,,5,92,4,,0
3046,2003,1,,5,151,4,,
3047,2003,1,,5,174,4,,0
3048,2003,1,,5,181,4,,0
3049,2003,1,,5,91,4,,
3050,2003,1,,5,90,4,,0
3051,2003,1,,5,152,4,,0
3052,2003,1,,5,31,4,,
3053,2003,1,,5,146,4,,
3054,2003,1,,5,27,4,,
3055,2003,1,,5,32,4,,
3056,2003,1,,5,28,4,,
3057,2003,1,,5,30,4,,
3058,2003,1,,5,33,4,,1
3059,2003,1,,5,35,4,,2
3060,2003,1,,5,41,4,,0
3061,2003,1,,5,38,4,,
3062,2003,1,,5,1,3,,21
3063,2003,1,,5,6,3,,15
3064,2003,1,,5,14,3,,8
3065,2003,1,,5,13,3,,50
3066,2003,1,,5,34,3,,15
3067,2003,1,,5,15,3,,8
3068,2003,1,,5,19,3,,10
3069,2003,1,,5,21,3,,18
3070,2003,1,,5,185,3,,
3071,2003,1,,5,186,3,,0
3072,2003,1,,5,187,3,,
3073,2003,1,,5,175,3,,0
3074,2003,1,,5,188,3,,
3075,2003,1,,5,92,3,,15
3076,2003,1,,5,151,3,,
3077,2003,1,,5,174,3,,12
3078,2003,1,,5,181,3,,6
3079,2003,1,,5,91,3,,
3080,2003,1,,5,90,3,,15
3081,2003,1,,5,152,3,,14
3082,2003,1,,5,31,3,,
3083,2003,1,,5,146,3,,
3084,2003,1,,5,27,3,,
3085,2003,1,,5,32,3,,
3086,2003,1,,5,28,3,,
3087,2003,1,,5,30,3,,
3088,2003,1,,5,33,3,,7
3089,2003,1,,5,35,3,,10
3090,2003,1,,5,41,3,,48
3091,2003,1,,5,38,3,,
3092,2003,2,1,5,1,,1,5
3093,2003,2,1,5,6,,1,9
3094,2003,2,1,5,44,,1,6
3095,2003,2,1,5,41,,1,5
3096,2003,2,1,5,45,,1,4
3097,2003,2,1,5,34,,1,11
3098,2003,2,1,5,20,,1,4
3099,2003,2,1,5,73,,1,18
3100,2003,2,1,5,35,,1,8
3101,2003,2,1,5,1,,2,30
3102,2003,2,1,5,6,,2,26
3103,2003,2,1,5,44,,2,25
3104,2003,2,1,5,41,,2,55
3105,2003,2,1,5,45,,2,40
3106,2003,2,1,5,34,,2,9
3107,2003,2,1,5,20,,2,18
3108,2003,2,1,5,73,,2,4
3109,2003,2,1,5,35,,2,15
3110,2003,2,2,5,1,,1,7
3111,2003,2,2,5,6,,1,10
3112,2003,2,2,5,44,,1,8
3113,2003,2,2,5,41,,1,6
3114,2003,2,2,5,45,,1,5
3115,2003,2,2,5,34,,1,11
3116,2003,2,2,5,20,,1,8
3117,2003,2,2,5,73,,1,18
3118,2003,2,2,5,35,,1,10
3119,2003,2,2,5,1,,2,5
3120,2003,2,2,5,6,,2,9
3121,2003,2,2,5,44,,2,6
3122,2003,2,2,5,41,,2,5
3123,2003,2,2,5,45,,2,4
3124,2003,2,2,5,34,,2,11
3125,2003,2,2,5,20,,2,4
3126,2003,2,2,5,73,,2,18
3127,2003,2,2,5,35,,2,8
3128,2003,3,,5,1,1,,0
3129,2003,3,,5,44,1,,0
3130,2003,3,,5,21,1,,1
3131,2003,3,,5,93,1,,0
3132,2003,3,,5,176,1,,0
3133,2003,3,,5,6,1,,1
3134,2003,3,,5,41,1,,3
3135,2003,3,,5,96,1,,0
3136,2003,3,,5,98,1,,1
3137,2003,3,,5,34,1,,1
3138,2003,3,,5,1,3,,10
3139,2003,3,,5,44,3,,10
3140,2003,3,,5,21,3,,20
3141,2003,3,,5,93,3,,17
3142,2003,3,,5,176,3,,4
3143,2003,3,,5,6,3,,18
3144,2003,3,,5,41,3,,37
3145,2003,3,,5,96,3,,10
3146,2003,3,,5,98,3,,14
3147,2003,3,,5,34,3,,8
3148,2003,3,,5,1,2,,0
3149,2003,3,,5,44,2,,0
3150,2003,3,,5,21,2,,1
3151,2003,3,,5,93,2,,1
3152,2003,3,,5,176,2,,0
3153,2003,3,,5,6,2,,0
3154,2003,3,,5,41,2,,5
3155,2003,3,,5,96,2,,1
3156,2003,3,,5,98,2,,1
3157,2003,3,,5,34,2,,0
3158,2003,8,,6,213,3,1,9
3159,2003,8,,6,214,3,1,11
3160,2003,8,,6,213,3,2,1
3161,2003,8,,6,213,3,2,3
3162,2003,9,,5,1,3,1,8
3163,2003,9,,5,44,3,1,4
3164,2003,9,,5,111,3,1,0
3165,2003,9,,5,117,3,1,0
3166,2003,9,,5,118,3,1,5
3167,2003,9,,5,116,3,1,4
3168,2003,9,,5,115,3,1,2
3169,2003,9,,5,178,3,1,1
3170,2003,9,,5,192,3,1,1
3171,2003,9,,5,1,3,2,7
3172,2003,9,,5,44,3,2,2
3173,2003,9,,5,111,3,2,3
3174,2003,9,,5,117,3,2,2
3175,2003,9,,5,118,3,2,2
3176,2003,9,,5,116,3,2,0
3177,2003,9,,5,115,3,2,0
3178,2003,9,,5,178,3,2,6
3179,2003,9,,5,192,3,2,0
3180,2003,9,,5,1,2,1,0
3181,2003,9,,5,44,2,1,1
3182,2003,9,,5,111,2,1,0
3183,2003,9,,5,117,2,1,0
3184,2003,9,,5,118,2,1,1
3185,2003,9,,5,116,2,1,1
3186,2003,9,,5,115,2,1,0
3187,2003,9,,5,178,2,1,0
3188,2003,9,,5,192,2,1,0
3189,2003,9,,5,1,2,2,1
3190,2003,9,,5,44,2,2,0
3191,2003,9,,5,111,2,2,1
3192,2003,9,,5,117,2,2,0
3193,2003,9,,5,118,2,2,0
3194,2003,9,,5,116,2,2,0
3195,2003,9,,5,115,2,2,0
3196,2003,9,,5,178,2,2,1
3197,2003,9,,5,192,2,2,1
3198,2003,10,,5,193,1,1,2
3199,2003,10,,5,194,1,1,2
3200,2003,10,,5,195,1,1,2
3201,2003,10,,5,215,1,1,2
3202,2003,10,,5,149,1,1,2
3203,2003,10,,5,197,1,1,2
3204,2003,10,,5,1,1,1,2
3205,2003,10,,5,198,1,1,2
3206,2003,10,,5,159,1,1,1
3207,2003,10,,5,109,1,1,1
3208,2003,10,,5,200,1,1,1
3209,2003,10,,5,201,1,1,1
3210,2003,10,,5,141,1,1,1
3211,2003,10,,5,202,1,1,1
3212,2003,10,,5,203,1,1,1
3213,2003,10,,5,205,1,1,1
3214,2003,10,,5,143,1,1,1
3215,2003,10,,5,144,1,1,1
3216,2003,10,,5,206,1,1,1
3217,2003,10,,5,193,1,2,1
3218,2003,10,,5,194,1,2,1
3219,2003,10,,5,195,1,2,1
3220,2003,10,,5,215,1,2,1
3221,2003,10,,5,149,1,2,1
3222,2003,10,,5,197,1,2,1
3223,2003,10,,5,1,1,2,1
3224,2003,10,,5,198,1,2,1
3225,2003,10,,5,159,1,2,1
3226,2003,10,,5,109,1,2,1
3227,2003,10,,5,200,1,2,1
3228,2003,10,,5,201,1,2,1
3229,2003,10,,5,141,1,2,2
3230,2003,10,,5,202,1,2,1
3231,2003,10,,5,203,1,2,1
3232,2003,10,,5,205,1,2,2
3233,2003,10,,5,143,1,2,2
3234,2003,10,,5,144,1,2,2
3235,2003,10,,5,206,1,2,2
3236,2003,11,2,5,179,,1,27
3237,2003,11,2,5,207,,1,0
3238,2003,11,2,6,179,,1,0
3239,2003,11,2,6,209,,1,1
3240,2003,11,2,5,179,,2,3
3241,2003,11,2,5,207,,2,0
3242,2003,11,2,6,179,,2,6
3243,2003,11,2,6,209,,2,14
3244,2003,12,,6,216,,1,16
3245,2003,12,,6,217,,1,14
3246,2003,12,,6,216,,2,3
3247,2003,12,,6,217,,2,6
3248,2002,1,,5,1,1,,0
3249,2002,1,,5,6,1,,1
3250,2002,1,,5,11,1,,0
3251,2002,1,,5,13,1,,49
3252,2002,1,,5,14,1,,1
3253,2002,1,,5,34,1,,0
3254,2002,1,,5,186,1,,0
3255,2002,1,,5,175,1,,0
3256,2002,1,,5,174,1,,0
3257,2002,1,,5,181,1,,0
3258,2002,1,,5,152,1,,1
3259,2002,1,,5,188,1,,0
3260,2002,1,,5,91,1,,0
3261,2002,1,,5,90,1,,0
3262,2002,1,,5,151,1,,0
3263,2002,1,,5,187,1,,0
3264,2002,1,,5,92,1,,0
3265,2002,1,,5,31,1,,0
3266,2002,1,,5,29,1,,0
3267,2002,1,,5,27,1,,0
3268,2002,1,,5,32,1,,0
3269,2002,1,,5,28,1,,0
3270,2002,1,,5,33,1,,0
3271,2002,1,,5,30,1,,0
3272,2002,1,,5,218,1,,0
3273,2002,1,,5,35,1,,0
3274,2002,1,,5,219,1,,0
3275,2002,1,,5,15,1,,1
3276,2002,1,,5,19,1,,0
3277,2002,1,,5,21,1,,0
3278,2002,1,,5,129,1,,0
3279,2002,1,,5,25,1,,0
3280,2002,1,,5,118,1,,0
3281,2002,1,,5,185,1,,0
3282,2002,1,,5,220,1,,0
3283,2002,1,,5,41,1,,2
3284,2002,1,,5,38,1,,0
3285,2002,1,,5,1,2,,0
3286,2002,1,,5,6,2,,1
3287,2002,1,,5,11,2,,0
3288,2002,1,,5,13,2,,0
3289,2002,1,,5,14,2,,0
3290,2002,1,,5,34,2,,1
3291,2002,1,,5,186,2,,0
3292,2002,1,,5,175,2,,0
3293,2002,1,,5,174,2,,0
3294,2002,1,,5,181,2,,0
3295,2002,1,,5,152,2,,
3296,2002,1,,5,188,2,,0
3297,2002,1,,5,91,2,,0
3298,2002,1,,5,90,2,,0
3299,2002,1,,5,151,2,,0
3300,2002,1,,5,187,2,,0
3301,2002,1,,5,92,2,,0
3302,2002,1,,5,31,2,,0
3303,2002,1,,5,29,2,,0
3304,2002,1,,5,27,2,,0
3305,2002,1,,5,32,2,,0
3306,2002,1,,5,28,2,,0
3307,2002,1,,5,33,2,,0
3308,2002,1,,5,30,2,,0
3309,2002,1,,5,218,2,,0
3310,2002,1,,5,35,2,,2
3311,2002,1,,5,219,2,,0
3312,2002,1,,5,15,2,,0
3313,2002,1,,5,19,2,,2
3314,2002,1,,5,21,2,,3
3315,2002,1,,5,129,2,,0
3316,2002,1,,5,25,2,,0
3317,2002,1,,5,118,2,,0
3318,2002,1,,5,185,2,,0
3319,2002,1,,5,220,2,,0
3320,2002,1,,5,41,2,,0
3321,2002,1,,5,38,2,,0
3322,2002,1,,5,1,4,,29
3323,2002,1,,5,6,4,,29
3324,2002,1,,5,11,4,,0
3325,2002,1,,5,13,4,,52
3326,2002,1,,5,14,4,,14
3327,2002,1,,5,34,4,,18
3328,2002,1,,5,186,4,,0
3329,2002,1,,5,175,4,,7
3330,2002,1,,5,174,4,,11
3331,2002,1,,5,181,4,,8
3332,2002,1,,5,152,4,,13
3333,2002,1,,5,188,4,,8
3334,2002,1,,5,91,4,,8
3335,2002,1,,5,90,4,,8
3336,2002,1,,5,151,4,,0
3337,2002,1,,5,187,4,,10
3338,2002,1,,5,92,4,,0
3339,2002,1,,5,31,4,,0
3340,2002,1,,5,29,4,,0
3341,2002,1,,5,27,4,,0
3342,2002,1,,5,32,4,,0
3343,2002,1,,5,28,4,,0
3344,2002,1,,5,33,4,,0
3345,2002,1,,5,30,4,,0
3346,2002,1,,5,218,4,,19
3347,2002,1,,5,35,4,,11
3348,2002,1,,5,219,4,,0
3349,2002,1,,5,15,4,,5
3350,2002,1,,5,19,4,,6
3351,2002,1,,5,21,4,,1
3352,2002,1,,5,129,4,,0
3353,2002,1,,5,25,4,,2
3354,2002,1,,5,118,4,,4
3355,2002,1,,5,185,4,,0
3356,2002,1,,5,220,4,,0
3357,2002,1,,5,41,4,,42
3358,2002,1,,5,38,4,,29
3359,2002,1,,5,1,3,,0
3360,2002,1,,5,6,3,,1
3361,2002,1,,5,11,3,,0
3362,2002,1,,5,13,3,,49
3363,2002,1,,5,14,3,,1
3364,2002,1,,5,34,3,,0
3365,2002,1,,5,186,3,,0
3366,2002,1,,5,175,3,,0
3367,2002,1,,5,174,3,,0
3368,2002,1,,5,181,3,,0
3369,2002,1,,5,152,3,,1
3370,2002,1,,5,188,3,,0
3371,2002,1,,5,91,3,,0
3372,2002,1,,5,90,3,,0
3373,2002,1,,5,151,3,,0
3374,2002,1,,5,187,3,,0
3375,2002,1,,5,92,3,,0
3376,2002,1,,5,31,3,,0
3377,2002,1,,5,29,3,,0
3378,2002,1,,5,27,3,,0
3379,2002,1,,5,32,3,,0
3380,2002,1,,5,28,3,,0
3381,2002,1,,5,33,3,,0
3382,2002,1,,5,30,3,,0
3383,2002,1,,5,218,3,,0
3384,2002,1,,5,35,3,,0
3385,2002,1,,5,219,3,,0
3386,2002,1,,5,15,3,,1
3387,2002,1,,5,19,3,,0
3388,2002,1,,5,21,3,,0
3389,2002,1,,5,129,3,,0
3390,2002,1,,5,25,3,,0
3391,2002,1,,5,118,3,,0
3392,2002,1,,5,185,3,,0
3393,2002,1,,5,220,3,,0
3394,2002,1,,5,41,3,,2
3395,2002,1,,5,38,3,,0
3396,2002,2,,5,1,1,,0
3397,2002,2,,5,6,1,,0
3398,2002,2,,5,44,1,,0
3399,2002,2,,5,41,1,,0
3400,2002,2,,5,45,1,,0
3401,2002,2,,5,34,1,,0
3402,2002,2,,5,20,1,,0
3403,2002,2,,5,73,1,,0
3404,2002,2,,5,34,1,,0
3405,2002,2,,6,48,1,,0
3406,2002,2,,6,88,1,,0
3407,2002,2,,6,49,1,,0
3408,2002,2,,6,191,1,,0
3409,2002,2,,5,1,3,,51
3410,2002,2,,5,6,3,,40
3411,2002,2,,5,44,3,,41
3412,2002,2,,5,41,3,,60
3413,2002,2,,5,45,3,,40
3414,2002,2,,5,34,3,,24
3415,2002,2,,5,20,3,,45
3416,2002,2,,5,73,3,,24
3417,2002,2,,5,34,3,,20
3418,2002,2,,6,48,3,,0
3419,2002,2,,6,88,3,,13
3420,2002,2,,6,49,3,,12
3421,2002,2,,6,191,3,,14
3422,2002,3,,5,1,1,,0
3423,2002,3,,5,6,1,,2
3424,2002,3,,5,176,1,,2
3425,2002,3,,5,93,1,,0
3426,2002,3,,5,98,1,,1
3427,2002,3,,5,96,1,,1
3428,2002,3,,5,41,1,,2
3429,2002,3,,5,21,1,,0
3430,2002,3,,5,34,1,,3
3431,2002,3,,5,202,1,,0
3432,2002,3,,5,44,1,,3
3433,2002,3,,5,221,1,,3
3434,2002,3,,6,222,1,,0
3435,2002,3,,6,223,1,,0
3436,2002,3,,6,224,1,,0
3437,2002,3,,6,225,1,,0
3438,2002,3,,6,226,1,,0
3439,2002,3,,5,1,3,,1
3440,2002,3,,5,6,3,,0
3441,2002,3,,5,176,3,,0
3442,2002,3,,5,93,3,,1
3443,2002,3,,5,98,3,,0
3444,2002,3,,5,96,3,,0
3445,2002,3,,5,41,3,,2
3446,2002,3,,5,21,3,,1
3447,2002,3,,5,34,3,,1
3448,2002,3,,5,202,3,,1
3449,2002,3,,5,44,3,,1
3450,2002,3,,5,221,3,,1
3451,2002,3,,6,222,3,,0
3452,2002,3,,6,223,3,,0
3453,2002,3,,6,224,3,,0
3454,2002,3,,6,225,3,,0
3455,2002,3,,6,226,3,,0
3456,2002,3,,5,1,2,,25
3457,2002,3,,5,6,2,,18
3458,2002,3,,5,176,2,,22
3459,2002,3,,5,93,2,,26
3460,2002,3,,5,98,2,,21
3461,2002,3,,5,96,2,,14
3462,2002,3,,5,41,2,,39
3463,2002,3,,5,21,2,,14
3464,2002,3,,5,34,2,,30
3465,2002,3,,5,202,2,,0
3466,2002,3,,5,44,2,,18
3467,2002,3,,5,221,2,,18
3468,2002,3,,6,222,2,,0
3469,2002,3,,6,223,2,,0
3470,2002,3,,6,224,2,,0
3471,2002,3,,6,225,2,,13
3472,2002,3,,6,226,2,,10
3473,2002,4,,5,81,1,,1
3474,2002,4,,5,45,1,,1
3475,2002,4,,5,79,1,,1
3476,2002,4,,5,80,1,,1
3477,2002,4,,5,83,1,,1
3478,2002,4,,5,85,1,,1
3479,2002,4,,5,81,3,,27
3480,2002,4,,5,45,3,,52
3481,2002,4,,5,79,3,,74
3482,2002,4,,5,80,3,,39
3483,2002,4,,5,83,3,,37
3484,2002,4,,5,85,3,,44
3485,2001,1,,5,1,1,,19
3486,2001,1,,5,6,1,,12
3487,2001,1,,5,11,1,,0
3488,2001,1,,5,13,1,,26
3489,2001,1,,5,14,1,,19
3490,2001,1,,5,34,1,,6
3491,2001,1,,5,186,1,,0
3492,2001,1,,5,175,1,,11
3493,2001,1,,5,174,1,,15
3494,2001,1,,5,181,1,,2
3495,2001,1,,5,152,1,,0
3496,2001,1,,5,188,1,,1
3497,2001,1,,5,91,1,,2
3498,2001,1,,5,90,1,,2
3499,2001,1,,5,151,1,,12
3500,2001,1,,5,187,1,,5
3501,2001,1,,5,92,1,,18
3502,2001,1,,5,31,1,,0
3503,2001,1,,5,29,1,,0
3504,2001,1,,5,27,1,,0
3505,2001,1,,5,32,1,,0
3506,2001,1,,5,28,1,,0
3507,2001,1,,5,33,1,,0
3508,2001,1,,5,35,1,,8
3509,2001,1,,5,219,1,,0
3510,2001,1,,5,15,1,,26
3511,2001,1,,5,19,1,,14
3512,2001,1,,5,21,1,,10
3513,2001,1,,5,129,1,,0
3514,2001,1,,5,25,1,,0
3515,2001,1,,5,118,1,,0
3516,2001,1,,5,185,1,,0
3517,2001,1,,5,41,1,,5
3518,2001,1,,5,38,1,,8
3519,2001,1,,5,1,2,,0
3520,2001,1,,5,6,2,,1
3521,2001,1,,5,11,2,,0
3522,2001,1,,5,13,2,,50
3523,2001,1,,5,14,2,,1
3524,2001,1,,5,34,2,,0
3525,2001,1,,5,186,2,,0
3526,2001,1,,5,175,2,,0
3527,2001,1,,5,174,2,,0
3528,2001,1,,5,181,2,,0
3529,2001,1,,5,152,2,,0
3530,2001,1,,5,188,2,,0
3531,2001,1,,5,91,2,,0
3532,2001,1,,5,90,2,,0
3533,2001,1,,5,151,2,,0
3534,2001,1,,5,187,2,,2
3535,2001,1,,5,92,2,,0
3536,2001,1,,5,31,2,,0
3537,2001,1,,5,29,2,,0
3538,2001,1,,5,27,2,,0
3539,2001,1,,5,32,2,,0
3540,2001,1,,5,28,2,,0
3541,2001,1,,5,33,2,,0
3542,2001,1,,5,35,2,,2
3543,2001,1,,5,219,2,,0
3544,2001,1,,5,15,2,,3
3545,2001,1,,5,19,2,,2
3546,2001,1,,5,21,2,,0
3547,2001,1,,5,129,2,,0
3548,2001,1,,5,25,2,,0
3549,2001,1,,5,118,2,,0
3550,2001,1,,5,185,2,,0
3551,2001,1,,5,41,2,,2
3552,2001,1,,5,38,2,,0
3553,2001,1,,5,1,3,,27
3554,2001,1,,5,6,3,,25
3555,2001,1,,5,11,3,,0
3556,2001,1,,5,13,3,,53
3557,2001,1,,5,14,3,,13
3558,2001,1,,5,34,3,,18
3559,2001,1,,5,186,3,,0
3560,2001,1,,5,175,3,,6
3561,2001,1,,5,174,3,,9
3562,2001,1,,5,181,3,,6
3563,2001,1,,5,152,3,,0
3564,2001,1,,5,188,3,,8
3565,2001,1,,5,91,3,,10
3566,2001,1,,5,90,3,,6
3567,2001,1,,5,151,3,,2
3568,2001,1,,5,187,3,,11
3569,2001,1,,5,92,3,,20
3570,2001,1,,5,31,3,,0
3571,2001,1,,5,29,3,,0
3572,2001,1,,5,27,3,,0
3573,2001,1,,5,32,3,,0
3574,2001,1,,5,28,3,,0
3575,2001,1,,5,33,3,,0
3576,2001,1,,5,35,3,,11
3577,2001,1,,5,219,3,,1
3578,2001,1,,5,15,3,,6
3579,2001,1,,5,19,3,,6
3580,2001,1,,5,21,3,,8
3581,2001,1,,5,129,3,,0
3582,2001,1,,5,25,3,,0
3583,2001,1,,5,118,3,,4
3584,2001,1,,5,185,3,,2
3585,2001,1,,5,41,3,,25
3586,2001,1,,5,38,3,,28
3587,2001,2,1,5,1,,1,10
3588,2001,2,1,5,6,,1,5
3589,2001,2,1,5,44,,1,8
3590,2001,2,1,5,41,,1,6
3591,2001,2,1,5,45,,1,12
3592,2001,2,1,5,34,,1,12
3593,2001,2,1,5,20,,1,6
3594,2001,2,1,5,73,,1,14
3595,2001,2,1,5,35,,1,7
3596,2001,2,1,5,1,,2,41
3597,2001,2,1,5,6,,2,35
3598,2001,2,1,5,44,,2,33
3599,2001,2,1,5,41,,2,54
3600,2001,2,1,5,45,,2,28
3601,2001,2,1,5,34,,2,12
3602,2001,2,1,5,20,,2,39
3603,2001,2,1,5,73,,2,10
3604,2001,2,1,5,35,,2,13
3605,2001,2,2,5,1,,1,8
3606,2001,2,2,5,6,,1,5
3607,2001,2,2,5,44,,1,9
3608,2001,2,2,5,41,,1,6
3609,2001,2,2,5,45,,1,10
3610,2001,2,2,5,34,,1,11
3611,2001,2,2,5,20,,1,7
3612,2001,2,2,5,73,,1,13
3613,2001,2,2,5,35,,1,11
3614,2001,2,2,5,1,,2,42
3615,2001,2,2,5,6,,2,8
3616,2001,2,2,5,44,,2,32
3617,2001,2,2,5,41,,2,54
3618,2001,2,2,5,45,,2,30
3619,2001,2,2,5,34,,2,14
3620,2001,2,2,5,20,,2,33
3621,2001,2,2,5,73,,2,11
3622,2001,2,2,5,35,,2,17
3623,2001,3,,5,1,1,1,2
3624,2001,3,,5,6,1,1,2
3625,2001,3,,5,176,1,1,1
3626,2001,3,,5,93,1,1,1
3627,2001,3,,5,98,1,1,2
3628,2001,3,,5,96,1,1,1
3629,2001,3,,5,41,1,1,3
3630,2001,3,,5,21,1,1,2
3631,2001,3,,5,229,1,1,0
3632,2001,3,,5,230,1,1,0
3633,2001,3,,5,231,1,1,0
3634,2001,3,,5,232,1,1,3
3635,2001,3,,6,222,1,1,0
3636,2001,3,,6,226,1,1,0
3637,2001,3,,6,223,1,1,0
3638,2001,3,,6,225,1,1,0
3639,2001,3,,5,1,1,2,0
3640,2001,3,,5,6,1,2,0
3641,2001,3,,5,176,1,2,0
3642,2001,3,,5,93,1,2,0
3643,2001,3,,5,98,1,2,0
3644,2001,3,,5,96,1,2,0
3645,2001,3,,5,41,1,2,0
3646,2001,3,,5,21,1,2,0
3647,2001,3,,5,229,1,2,2
3648,2001,3,,5,230,1,2,0
3649,2001,3,,5,231,1,2,0
3650,2001,3,,5,232,1,2,0
3651,2001,3,,6,222,1,2,0
3652,2001,3,,6,226,1,2,0
3653,2001,3,,6,223,1,2,0
3654,2001,3,,6,225,1,2,0
3655,2001,3,,5,1,3,1,15
3656,2001,3,,5,6,3,1,9
3657,2001,3,,5,176,3,1,3
3658,2001,3,,5,93,3,1,18
3659,2001,3,,5,98,3,1,6
3660,2001,3,,5,96,3,1,17
3661,2001,3,,5,41,3,1,36
3662,2001,3,,5,21,3,1,9
3663,2001,3,,5,229,3,1,7
3664,2001,3,,5,230,3,1,4
3665,2001,3,,5,231,3,1,0
3666,2001,3,,5,232,3,1,14
3667,2001,3,,6,222,3,1,1
3668,2001,3,,6,226,3,1,0
3669,2001,3,,6,223,3,1,0
3670,2001,3,,6,225,3,1,1
3671,2001,3,,5,1,3,2,4
3672,2001,3,,5,6,3,2,3
3673,2001,3,,5,176,3,2,2
3674,2001,3,,5,93,3,2,5
3675,2001,3,,5,98,3,2,9
3676,2001,3,,5,96,3,2,1
3677,2001,3,,5,41,3,2,8
3678,2001,3,,5,21,3,2,3
3679,2001,3,,5,229,3,2,15
3680,2001,3,,5,230,3,2,1
3681,2001,3,,5,231,3,2,2
3682,2001,3,,5,232,3,2,16
3683,2001,3,,6,222,3,2,1
3684,2001,3,,6,226,3,2,0
3685,2001,3,,6,223,3,2,0
3686,2001,3,,6,225,3,2,1
3687,2001,3,,5,1,2,1,1
3688,2001,3,,5,6,2,1,1
3689,2001,3,,5,176,2,1,1
3690,2001,3,,5,93,2,1,1
3691,2001,3,,5,98,2,1,0
3692,2001,3,,5,96,2,1,0
3693,2001,3,,5,41,2,1,2
3694,2001,3,,5,21,2,1,0
3695,2001,3,,5,229,2,1,0
3696,2001,3,,5,230,2,1,0
3697,2001,3,,5,231,2,1,0
3698,2001,3,,5,232,2,1,0
3699,2001,3,,6,222,2,1,0
3700,2001,3,,6,226,2,1,0
3701,2001,3,,6,223,2,1,0
3702,2001,3,,6,225,2,1,0
3703,2001,3,,5,1,2,2,0
3704,2001,3,,5,6,2,2,0
3705,2001,3,,5,176,2,2,0
3706,2001,3,,5,93,2,2,0
3707,2001,3,,5,98,2,2,0
3708,2001,3,,5,96,2,2,0
3709,2001,3,,5,41,2,2,0
3710,2001,3,,5,21,2,2,0
3711,2001,3,,5,229,2,2,1
3712,2001,3,,5,230,2,2,0
3713,2001,3,,5,231,2,2,2
3714,2001,3,,5,232,2,2,0
3715,2001,3,,6,222,2,2,0
3716,2001,3,,6,226,2,2,0
3717,2001,3,,6,223,2,2,0
3718,2001,3,,6,225,2,2,0
3719,2001,5,1,5,195,3,1,13
3720,2001,5,1,5,133,3,1,11
3721,2001,5,1,5,234,3,1,8
3722,2001,5,1,5,235,3,1,7
3723,2001,5,1,5,236,3,1,0
3724,2001,5,1,5,237,3,1,10
3725,2001,5,1,5,1,3,1,0
3726,2001,5,1,5,238,3,1,0
3727,2001,5,1,5,103,3,1,0
3728,2001,5,1,5,195,3,2,5
3729,2001,5,1,5,133,3,2,8
3730,2001,5,1,5,234,3,2,1
3731,2001,5,1,5,235,3,2,8
3732,2001,5,1,5,236,3,2,0
3733,2001,5,1,5,237,3,2,6
3734,2001,5,1,5,1,3,2,0
3735,2001,5,1,5,238,3,2,0
3736,2001,5,1,5,103,3,2,0
3737,2001,5,2,5,195,3,1,17
3738,2001,5,2,5,133,3,1,18
3739,2001,5,2,5,234,3,1,9
3740,2001,5,2,5,235,3,1,10
