runi_codigo,runi_anio,runi_universidad,runi_semestre,runi_nivel_educacion_superior,runi_programa,runi_categoria_registro,runi_genero,runi_num_personas
725,2013,2,1,5,6,4,2,4
726,2013,2,1,5,44,4,2,7
727,2013,2,1,5,41,4,2,38
728,2013,2,1,5,45,4,2,4
729,2013,2,1,5,34,4,2,2
730,2013,2,1,5,20,4,2,8
731,2013,2,1,5,35,4,2,0
732,2013,2,1,5,47,4,2,0
733,2013,2,1,6,48,4,2,0
734,2013,2,1,6,49,4,2,7
735,2013,2,2,5,1,4,1,1
736,2013,2,2,5,6,4,1,2
737,2013,2,2,5,44,4,1,15
738,2013,2,2,5,41,4,1,77
739,2013,2,2,5,45,4,1,24
740,2013,2,2,5,34,4,1,4
741,2013,2,2,5,20,4,1,22
742,2013,2,2,5,35,4,1,1
743,2013,2,2,5,47,4,1,4
744,2013,2,2,6,48,4,1,5
745,2013,2,2,6,49,4,1,0
746,2013,2,2,5,1,4,2,0
747,2013,2,2,5,6,4,2,13
748,2013,2,2,5,44,4,2,3
749,2013,2,2,5,41,4,2,48
750,2013,2,2,5,45,4,2,21
751,2013,2,2,5,34,4,2,17
752,2013,2,2,5,20,4,2,6
753,2013,2,2,5,35,4,2,2
754,2013,2,2,5,47,4,2,0
755,2013,2,2,6,48,4,2,15
756,2013,2,2,6,49,4,2,0
757,2013,2,1,5,1,5,1,0
758,2013,2,1,5,6,5,1,1
759,2013,2,1,5,44,5,1,6
760,2013,2,1,5,41,5,1,11
761,2013,2,1,5,45,5,1,3
762,2013,2,1,5,34,5,1,1
763,2013,2,1,5,20,5,1,12
764,2013,2,1,5,35,5,1,1
765,2013,2,1,5,47,5,1,0
766,2013,2,1,6,48,5,1,1
767,2013,2,1,6,49,5,1,0
768,2013,2,1,5,1,5,2,2
769,2013,2,1,5,6,5,2,0
770,2013,2,1,5,44,5,2,6
771,2013,2,1,5,41,5,2,20
772,2013,2,1,5,45,5,2,2
773,2013,2,1,5,34,5,2,0
774,2013,2,1,5,20,5,2,6
775,2013,2,1,5,35,5,2,0
776,2013,2,1,5,47,5,2,0
777,2013,2,1,6,48,5,2,0
778,2013,2,1,6,49,5,2,0
779,2013,2,2,5,1,5,1,1
780,2013,2,2,5,6,5,1,2
781,2013,2,2,5,44,5,1,11
782,2013,2,2,5,41,5,1,24
783,2013,2,2,5,45,5,1,16
784,2013,2,2,5,34,5,1,4
785,2013,2,2,5,20,5,1,18
786,2013,2,2,5,35,5,1,1
787,2013,2,2,5,47,5,1,0
788,2013,2,2,6,48,5,1,5
789,2013,2,2,6,49,5,1,1
790,2013,2,2,5,1,5,2,0
791,2013,2,2,5,6,5,2,13
792,2013,2,2,5,44,5,2,3
793,2013,2,2,5,41,5,2,29
794,2013,2,2,5,45,5,2,22
795,2013,2,2,5,34,5,2,17
796,2013,2,2,5,20,5,2,6
797,2013,2,2,5,35,5,2,2
798,2013,2,2,5,47,5,2,0
799,2013,2,2,6,48,5,2,15
800,2013,2,2,6,49,5,2,5
801,2013,3,1,5,,1,1,276
802,2013,3,1,6,,1,1,0
803,2013,3,1,5,,1,2,200
804,2013,3,1,6,,1,2,0
805,2013,3,2,5,,1,1,166
806,2013,3,2,6,,1,1,0
807,2013,3,2,5,,1,2,100
808,2013,3,2,6,,1,2,0
809,2013,3,1,5,,2,1,202
810,2013,3,1,6,,2,1,0
811,2013,3,1,5,,2,2,140
812,2013,3,1,6,,2,2,0
813,2013,3,2,5,,2,1,131
814,2013,3,2,6,,2,1,0
815,2013,3,2,5,,2,2,66
816,2013,3,2,6,,2,2,0
817,2013,3,1,5,,3,1,639
818,2013,3,1,6,,3,1,0
819,2013,3,1,5,,3,2,560
820,2013,3,1,6,,3,2,0
821,2013,3,2,5,,3,1,683
822,2013,3,2,6,,3,1,0
823,2013,3,2,5,,3,2,553
824,2013,3,2,6,,3,2,0
825,2013,3,1,5,,4,1,26
826,2013,3,1,6,,4,1,0
827,2013,3,1,5,,4,2,12
828,2013,3,1,6,,4,2,0
829,2013,3,2,5,,4,1,16
830,2013,3,2,6,,4,1,0
831,2013,3,2,5,,4,2,15
832,2013,3,2,6,,4,2,0
833,2013,3,1,5,,5,1,41
834,2013,3,1,6,,5,1,0
835,2013,3,1,5,,5,2,49
836,2013,3,1,6,,5,2,0
837,2013,3,2,5,,5,1,26
838,2013,3,2,6,,5,1,0
839,2013,3,2,5,,5,2,49
840,2013,3,2,6,,5,2,0
841,2013,4,1,5,79,1,1,20
842,2013,4,1,5,80,1,1,0
843,2013,4,1,5,81,1,1,0
844,2013,4,1,5,82,1,1,7
845,2013,4,1,5,86,1,1,242
846,2013,4,1,5,44,1,1,71
847,2013,4,1,5,45,1,1,0
848,2013,4,1,5,85,1,1,33
849,2013,4,1,5,83,1,1,8
850,2013,4,1,5,84,1,1,17
851,2013,4,1,6,87,1,1,22
852,2013,4,1,5,79,1,2,41
853,2013,4,1,5,80,1,2,0
854,2013,4,1,5,81,1,2,0
855,2013,4,1,5,82,1,2,17
856,2013,4,1,5,86,1,2,283
857,2013,4,1,5,44,1,2,13
858,2013,4,1,5,45,1,2,0
859,2013,4,1,5,85,1,2,36
860,2013,4,1,5,83,1,2,14
861,2013,4,1,5,84,1,2,39
862,2013,4,1,6,87,1,2,14
863,2013,4,2,5,79,1,1,20
864,2013,4,2,5,80,1,1,16
865,2013,4,2,5,81,1,1,0
866,2013,4,2,5,82,1,1,2
867,2013,4,2,5,86,1,1,120
868,2013,4,2,5,44,1,1,41
869,2013,4,2,5,45,1,1,268
870,2013,4,2,5,85,1,1,29
871,2013,4,2,5,83,1,1,3
872,2013,4,2,5,84,1,1,18
873,2013,4,2,6,87,1,1,5
874,2013,4,2,5,79,1,2,36
875,2013,4,2,5,80,1,2,30
876,2013,4,2,5,81,1,2,0
877,2013,4,2,5,82,1,2,8
878,2013,4,2,5,86,1,2,106
879,2013,4,2,5,44,1,2,13
880,2013,4,2,5,45,1,2,171
881,2013,4,2,5,85,1,2,28
882,2013,4,2,5,83,1,2,15
883,2013,4,2,5,84,1,2,17
884,2013,4,2,6,87,1,2,14
885,2013,4,1,5,79,2,1,12
886,2013,4,1,5,80,2,1,0
887,2013,4,1,5,81,2,1,0
888,2013,4,1,5,82,2,1,6
889,2013,4,1,5,86,2,1,112
890,2013,4,1,5,44,2,1,49
891,2013,4,1,5,45,2,1,0
892,2013,4,1,5,85,2,1,22
893,2013,4,1,5,83,2,1,7
894,2013,4,1,5,84,2,1,13
895,2013,4,1,6,87,2,1,
896,2013,4,1,5,79,2,2,31
897,2013,4,1,5,80,2,2,0
898,2013,4,1,5,81,2,2,0
899,2013,4,1,5,82,2,2,14
900,2013,4,1,5,86,2,2,114
901,2013,4,1,5,44,2,2,8
902,2013,4,1,5,45,2,2,0
903,2013,4,1,5,85,2,2,19
904,2013,4,1,5,83,2,2,8
905,2013,4,1,5,84,2,2,31
906,2013,4,1,6,87,2,2,
907,2013,4,2,5,79,2,1,12
908,2013,4,2,5,80,2,1,10
909,2013,4,2,5,81,2,1,0
910,2013,4,2,5,82,2,1,0
911,2013,4,2,5,86,2,1,70
912,2013,4,2,5,44,2,1,36
913,2013,4,2,5,45,2,1,140
914,2013,4,2,5,85,2,1,21
915,2013,4,2,5,83,2,1,3
916,2013,4,2,5,84,2,1,14
917,2013,4,2,6,87,2,1,
918,2013,4,2,5,79,2,2,22
919,2013,4,2,5,80,2,2,19
920,2013,4,2,5,81,2,2,0
921,2013,4,2,5,82,2,2,4
922,2013,4,2,5,86,2,2,65
923,2013,4,2,5,44,2,2,8
924,2013,4,2,5,45,2,2,85
925,2013,4,2,5,85,2,2,22
926,2013,4,2,5,83,2,2,12
927,2013,4,2,5,84,2,2,9
928,2013,4,2,6,87,2,2,
929,2013,4,1,5,79,3,1,84
930,2013,4,1,5,80,3,1,55
931,2013,4,1,5,81,3,1,21
932,2013,4,1,5,82,3,1,17
933,2013,4,1,5,86,3,1,629
934,2013,4,1,5,44,3,1,280
935,2013,4,1,5,45,3,1,978
936,2013,4,1,5,85,3,1,191
937,2013,4,1,5,83,3,1,70
938,2013,4,1,5,84,3,1,81
939,2013,4,1,6,87,3,1,17
940,2013,4,1,5,79,3,2,239
941,2013,4,1,5,80,3,2,104
942,2013,4,1,5,81,3,2,19
943,2013,4,1,5,82,3,2,38
944,2013,4,1,5,86,3,2,902
945,2013,4,1,5,44,3,2,103
946,2013,4,1,5,45,3,2,859
947,2013,4,1,5,85,3,2,167
948,2013,4,1,5,83,3,2,99
949,2013,4,1,5,84,3,2,139
950,2013,4,1,6,87,3,2,15
951,2013,4,2,5,79,3,1,86
952,2013,4,2,5,80,3,1,60
953,2013,4,2,5,81,3,1,16
954,2013,4,2,5,82,3,1,15
955,2013,4,2,5,86,3,1,606
956,2013,4,2,5,44,3,1,270
957,2013,4,2,5,45,3,1,1056
958,2013,4,2,5,85,3,1,185
959,2013,4,2,5,83,3,1,61
960,2013,4,2,5,84,3,1,83
961,2013,4,2,6,87,3,1,4
962,2013,4,2,5,79,3,2,222
963,2013,4,2,5,80,3,2,106
964,2013,4,2,5,81,3,2,18
965,2013,4,2,5,82,3,2,33
966,2013,4,2,5,86,3,2,863
967,2013,4,2,5,44,3,2,89
968,2013,4,2,5,45,3,2,901
969,2013,4,2,5,85,3,2,168
970,2013,4,2,5,83,3,2,94
971,2013,4,2,5,84,3,2,136
972,2013,4,2,6,87,3,2,12
973,2013,4,1,5,79,4,1,5
974,2013,4,1,5,80,4,1,6
975,2013,4,1,5,81,4,1,5
976,2013,4,1,5,82,4,1,0
977,2013,4,1,5,86,4,1,36
978,2013,4,1,5,44,4,1,15
979,2013,4,1,5,45,4,1,57
980,2013,4,1,5,85,4,1,8
981,2013,4,1,5,83,4,1,9
982,2013,4,1,5,84,4,1,0
983,2013,4,1,6,87,4,1,
984,2013,4,1,6,239,4,1,
985,2013,4,1,5,79,4,2,26
986,2013,4,1,5,80,4,2,15
987,2013,4,1,5,81,4,2,6
988,2013,4,1,5,82,4,2,7
989,2013,4,1,5,86,4,2,50
990,2013,4,1,5,44,4,2,5
991,2013,4,1,5,45,4,2,46
992,2013,4,1,5,85,4,2,4
993,2013,4,1,5,83,4,2,8
994,2013,4,1,5,84,4,2,0
995,2013,4,1,6,87,4,2,
996,2013,4,1,6,239,4,2,
997,2013,4,2,5,79,4,1,3
998,2013,4,2,5,80,4,1,4
999,2013,4,2,5,81,4,1,7
1000,2013,4,2,5,82,4,1,3
1001,2013,4,2,5,86,4,1,27
1002,2013,4,2,5,44,4,1,21
1003,2013,4,2,5,45,4,1,80
1004,2013,4,2,5,85,4,1,8
1005,2013,4,2,5,83,4,1,8
1006,2013,4,2,5,84,4,1,0
1007,2013,4,2,6,87,4,1,
1008,2013,4,2,6,239,4,1,
1009,2013,4,2,5,79,4,2,30
1010,2013,4,2,5,80,4,2,17
1011,2013,4,2,5,81,4,2,10
1012,2013,4,2,5,82,4,2,6
1013,2013,4,2,5,86,4,2,59
1014,2013,4,2,5,44,4,2,10
1015,2013,4,2,5,45,4,2,67
1016,2013,4,2,5,85,4,2,10
1017,2013,4,2,5,83,4,2,6
1018,2013,4,2,5,84,4,2,0
1019,2013,4,2,6,87,4,2,
1020,2013,4,2,6,239,4,2,
1021,2013,4,1,5,79,5,1,11
1022,2013,4,1,5,80,5,1,4
1023,2013,4,1,5,81,5,1,23
1024,2013,4,1,5,82,5,1,0
1025,2013,4,1,5,86,5,1,23
1026,2013,4,1,5,44,5,1,15
1027,2013,4,1,5,45,5,1,36
1028,2013,4,1,5,85,5,1,15
1029,2013,4,1,5,83,5,1,5
1030,2013,4,1,5,84,5,1,0
1031,2013,4,1,6,87,5,1,
1032,2013,4,1,6,239,5,1,
1033,2013,4,1,5,79,5,2,34
1034,2013,4,1,5,80,5,2,15
1035,2013,4,1,5,81,5,2,21
1036,2013,4,1,5,82,5,2,3
1037,2013,4,1,5,86,5,2,50
1038,2013,4,1,5,44,5,2,8
1039,2013,4,1,5,45,5,2,49
1040,2013,4,1,5,85,5,2,15
1041,2013,4,1,5,83,5,2,3
1042,2013,4,1,5,84,5,2,0
1043,2013,4,1,6,87,5,2,
1044,2013,4,1,6,239,5,2,
1045,2013,4,2,5,79,5,1,0
1046,2013,4,2,5,80,5,1,4
1047,2013,4,2,5,81,5,1,13
1048,2013,4,2,5,82,5,1,0
1049,2013,4,2,5,86,5,1,39
1050,2013,4,2,5,44,5,1,19
1051,2013,4,2,5,45,5,1,48
1052,2013,4,2,5,85,5,1,7
1053,2013,4,2,5,83,5,1,5
1054,2013,4,2,5,84,5,1,0
1055,2013,4,2,6,87,5,1,7
1056,2013,4,2,6,239,5,1,8
1057,2013,4,2,5,79,5,2,0
1058,2013,4,2,5,80,5,2,12
1059,2013,4,2,5,81,5,2,13
1060,2013,4,2,5,82,5,2,3
1061,2013,4,2,5,86,5,2,49
1062,2013,4,2,5,44,5,2,9
1063,2013,4,2,5,45,5,2,41
1064,2013,4,2,5,85,5,2,8
1065,2013,4,2,5,83,5,2,3
1066,2013,4,2,5,84,5,2,0
1067,2013,4,2,6,87,5,2,9
1068,2013,4,2,6,239,5,2,6
1069,2013,5,1,5,1,1,1,47
1070,2013,5,1,5,35,1,1,17
1071,2013,5,1,5,101,1,1,24
1072,2013,5,1,5,158,1,1,8
1073,2013,5,1,5,84,1,1,13
1074,2013,5,1,5,103,1,1,108
1075,2013,5,1,5,104,1,1,5
1076,2013,5,1,5,105,1,1,96
1077,2013,5,1,5,106,1,1,0
1078,2013,5,1,5,107,1,1,10
1079,2013,5,1,5,1,1,2,66
1080,2013,5,1,5,35,1,2,37
1081,2013,5,1,5,101,1,2,19
1082,2013,5,1,5,158,1,2,24
1083,2013,5,1,5,84,1,2,34
1084,2013,5,1,5,103,1,2,188
1085,2013,5,1,5,104,1,2,3
1086,2013,5,1,5,105,1,2,225
1087,2013,5,1,5,106,1,2,4
1088,2013,5,1,5,107,1,2,9
1089,2013,5,2,5,1,1,1,27
1090,2013,5,2,5,35,1,1,8
1091,2013,5,2,5,101,1,1,15
1092,2013,5,2,5,158,1,1,1
1093,2013,5,2,5,84,1,1,6
1094,2013,5,2,5,103,1,1,49
1095,2013,5,2,5,104,1,1,18
1096,2013,5,2,5,105,1,1,39
1097,2013,5,2,5,106,1,1,3
1098,2013,5,2,5,107,1,1,1
1099,2013,5,2,5,1,1,2,55
1100,2013,5,2,5,35,1,2,12
1101,2013,5,2,5,101,1,2,8
1102,2013,5,2,5,158,1,2,4
1103,2013,5,2,5,84,1,2,5
1104,2013,5,2,5,103,1,2,102
1105,2013,5,2,5,104,1,2,22
1106,2013,5,2,5,105,1,2,61
1107,2013,5,2,5,106,1,2,2
1108,2013,5,2,5,107,1,2,3
1109,2013,5,1,5,1,2,1,10
1110,2013,5,1,5,35,2,1,2
1111,2013,5,1,5,101,2,1,8
1112,2013,5,1,5,158,2,1,2
1113,2013,5,1,5,84,2,1,2
1114,2013,5,1,5,103,2,1,31
1115,2013,5,1,5,104,2,1,1
1116,2013,5,1,5,105,2,1,16
1117,2013,5,1,5,106,2,1,0
1118,2013,5,1,5,107,2,1,1
1119,2013,5,1,5,1,2,2,23
1120,2013,5,1,5,35,2,2,11
1121,2013,5,1,5,101,2,2,8
1122,2013,5,1,5,158,2,2,9
1123,2013,5,1,5,84,2,2,10
1124,2013,5,1,5,103,2,2,60
1125,2013,5,1,5,104,2,2,1
1126,2013,5,1,5,105,2,2,34
1127,2013,5,1,5,106,2,2,0
1128,2013,5,1,5,107,2,2,3
1129,2013,5,2,5,1,2,1,12
1130,2013,5,2,5,35,2,1,6
1131,2013,5,2,5,101,2,1,11
1132,2013,5,2,5,158,2,1,0
1133,2013,5,2,5,84,2,1,3
1134,2013,5,2,5,103,2,1,28
1135,2013,5,2,5,104,2,1,11
1136,2013,5,2,5,105,2,1,22
1137,2013,5,2,5,106,2,1,0
1138,2013,5,2,5,107,2,1,1
1139,2013,5,2,5,1,2,2,19
1140,2013,5,2,5,35,2,2,6
1141,2013,5,2,5,101,2,2,4
1142,2013,5,2,5,158,2,2,0
1143,2013,5,2,5,84,2,2,8
1144,2013,5,2,5,103,2,2,66
1145,2013,5,2,5,104,2,2,13
1146,2013,5,2,5,105,2,2,46
1147,2013,5,2,5,106,2,2,0
1148,2013,5,2,5,107,2,2,0
1149,2013,5,1,5,1,3,1,43
1150,2013,5,1,5,35,3,1,16
1151,2013,5,1,5,101,3,1,24
1152,2013,5,1,5,158,3,1,4
1153,2013,5,1,5,84,3,1,12
1154,2013,5,1,5,103,3,1,106
1155,2013,5,1,5,104,3,1,5
1156,2013,5,1,5,105,3,1,96
1157,2013,5,1,5,106,3,1,0
1158,2013,5,1,5,107,3,1,10
1159,2013,5,1,5,1,3,2,70
1160,2013,5,1,5,35,3,2,38
1161,2013,5,1,5,101,3,2,19
1162,2013,5,1,5,158,3,2,28
1163,2013,5,1,5,84,3,2,35
1164,2013,5,1,5,103,3,2,183
1165,2013,5,1,5,104,3,2,3
1166,2013,5,1,5,105,3,2,225
1167,2013,5,1,5,106,3,2,4
1168,2013,5,1,5,107,3,2,9
1169,2013,5,2,5,1,3,1,42
1170,2013,5,2,5,35,3,1,20
1171,2013,5,2,5,101,3,1,32
1172,2013,5,2,5,158,3,1,4
1173,2013,5,2,5,84,3,1,10
1174,2013,5,2,5,103,3,1,118
1175,2013,5,2,5,104,3,1,15
1176,2013,5,2,5,105,3,1,90
1177,2013,5,2,5,106,3,1,1
1178,2013,5,2,5,107,3,1,5
1179,2013,5,2,5,1,3,2,69
1180,2013,5,2,5,35,3,2,38
1181,2013,5,2,5,101,3,2,15
1182,2013,5,2,5,158,3,2,18
1183,2013,5,2,5,84,3,2,36
1184,2013,5,2,5,103,3,2,209
1185,2013,5,2,5,104,3,2,16
1186,2013,5,2,5,105,3,2,218
1187,2013,5,2,5,106,3,2,2
1188,2013,5,2,5,107,3,2,6
1189,2013,5,1,5,1,4,1,11
1190,2013,5,1,5,101,4,1,1
1191,2013,5,1,5,158,4,1,0
1192,2013,5,1,5,44,4,1,0
1193,2013,5,1,5,35,4,1,4
1194,2013,5,1,5,84,4,1,2
1195,2013,5,1,5,103,4,1,14
1196,2013,5,1,5,105,4,1,13
1197,2013,5,1,5,106,4,1,0
1198,2013,5,1,5,107,4,1,1
1199,2013,5,1,5,1,4,2,27
1200,2013,5,1,5,101,4,2,1
1201,2013,5,1,5,158,4,2,3
1202,2013,5,1,5,44,4,2,0
1203,2013,5,1,5,35,4,2,15
1204,2013,5,1,5,84,4,2,22
1205,2013,5,1,5,103,4,2,51
1206,2013,5,1,5,105,4,2,59
1207,2013,5,1,5,106,4,2,1
1208,2013,5,1,5,107,4,2,4
1209,2013,5,2,5,1,4,1,9
1210,2013,5,2,5,101,4,1,0
1211,2013,5,2,5,158,4,1,0
1212,2013,5,2,5,44,4,1,0
1213,2013,5,2,5,35,4,1,2
1214,2013,5,2,5,84,4,1,3
1215,2013,5,2,5,103,4,1,22
1216,2013,5,2,5,105,4,1,28
1217,2013,5,2,5,106,4,1,0
1218,2013,5,2,5,107,4,1,1
1219,2013,5,2,5,1,4,2,13
1220,2013,5,2,5,101,4,2,0
1221,2013,5,2,5,158,4,2,4
1222,2013,5,2,5,44,4,2,0
1223,2013,5,2,5,35,4,2,6
1224,2013,5,2,5,84,4,2,11
1225,2013,5,2,5,103,4,2,52
1226,2013,5,2,5,105,4,2,68
1227,2013,5,2,5,106,4,2,0
1228,2013,5,2,5,107,4,2,2
1229,2013,5,1,5,1,5,1,11
1230,2013,5,1,5,101,5,1,1
1231,2013,5,1,5,158,5,1,0
1232,2013,5,1,5,44,5,1,0
1233,2013,5,1,5,35,5,1,4
1234,2013,5,1,5,84,5,1,2
1235,2013,5,1,5,103,5,1,14
1236,2013,5,1,5,105,5,1,13
1237,2013,5,1,5,106,5,1,0
1238,2013,5,1,5,107,5,1,1
1239,2013,5,1,5,1,5,2,27
1240,2013,5,1,5,101,5,2,1
1241,2013,5,1,5,158,5,2,3
1242,2013,5,1,5,44,5,2,0
1243,2013,5,1,5,35,5,2,15
1244,2013,5,1,5,84,5,2,22
1245,2013,5,1,5,103,5,2,51
1246,2013,5,1,5,105,5,2,59
1247,2013,5,1,5,106,5,2,1
1248,2013,5,1,5,107,5,2,4
1249,2013,5,2,5,1,5,1,9
1250,2013,5,2,5,101,5,1,0
1251,2013,5,2,5,158,5,1,0
1252,2013,5,2,5,44,5,1,0
1253,2013,5,2,5,35,5,1,2
1254,2013,5,2,5,84,5,1,3
1255,2013,5,2,5,103,5,1,22
1256,2013,5,2,5,105,5,1,28
1257,2013,5,2,5,106,5,1,0
1258,2013,5,2,5,107,5,1,1
1259,2013,5,2,5,1,5,2,13
1260,2013,5,2,5,101,5,2,0
1261,2013,5,2,5,158,5,2,4
1262,2013,5,2,5,44,5,2,0
1263,2013,5,2,5,35,5,2,6
1264,2013,5,2,5,84,5,2,11
1265,2013,5,2,5,103,5,2,52
1266,2013,5,2,5,105,5,2,68
1267,2013,5,2,5,106,5,2,0
1268,2013,5,2,5,107,5,2,2
1269,2013,6,1,5,239,1,1,0
1270,2013,6,1,5,6,1,1,0
1271,2013,6,1,5,44,1,1,0
1272,2013,6,1,5,239,1,2,0
1273,2013,6,1,5,6,1,2,0
1274,2013,6,1,5,44,1,2,0
1275,2013,6,2,5,239,1,1,0
1276,2013,6,2,5,6,1,1,0
1277,2013,6,2,5,44,1,1,0
1278,2013,6,2,5,239,1,2,0
1279,2013,6,2,5,6,1,2,0
1280,2013,6,2,5,44,1,2,0
1281,2013,6,1,5,239,2,1,0
1282,2013,6,1,5,6,2,1,0
1283,2013,6,1,5,44,2,1,0
1284,2013,6,1,5,239,2,2,0
1285,2013,6,1,5,6,2,2,0
1286,2013,6,1,5,44,2,2,0
1287,2013,6,2,5,239,2,1,0
1288,2013,6,2,5,6,2,1,0
1289,2013,6,2,5,44,2,1,0
1290,2013,6,2,5,239,2,2,0
1291,2013,6,2,5,6,2,2,0
1292,2013,6,2,5,44,2,2,0
1293,2013,6,1,5,239,3,1,22
1294,2013,6,1,5,6,3,1,46
1295,2013,6,1,5,44,3,1,74
1296,2013,6,1,5,239,3,2,63
1297,2013,6,1,5,6,3,2,99
1298,2013,6,1,5,44,3,2,33
1299,2013,6,2,5,239,3,1,21
1300,2013,6,2,5,6,3,1,41
1301,2013,6,2,5,44,3,1,74
1302,2013,6,2,5,239,3,2,62
1303,2013,6,2,5,6,3,2,86
1304,2013,6,2,5,44,3,2,33
1305,2013,6,1,5,239,4,1,0
1306,2013,6,1,5,6,4,1,7
1307,2013,6,1,5,44,4,1,0
1308,2013,6,1,5,240,4,1,3
1309,2013,6,1,6,241,4,1,137
1310,2013,6,1,6,242,4,1,23
1311,2013,6,1,5,239,4,2,0
1312,2013,6,1,5,6,4,2,23
1313,2013,6,1,5,44,4,2,0
1314,2013,6,1,5,240,4,2,0
1315,2013,6,1,6,241,4,2,276
1316,2013,6,1,6,242,4,2,41
1317,2013,6,2,5,239,4,1,5
1318,2013,6,2,5,6,4,1,11
1319,2013,6,2,5,44,4,1,0
1320,2013,6,2,5,240,4,1,0
1321,2013,6,2,6,241,4,1,137
1322,2013,6,2,6,242,4,1,23
1323,2013,6,2,5,239,4,2,8
1324,2013,6,2,5,6,4,2,31
1325,2013,6,2,5,44,4,2,0
1326,2013,6,2,5,240,4,2,0
1327,2013,6,2,6,241,4,2,276
1328,2013,6,2,6,242,4,2,41
1329,2013,6,1,5,239,5,1,5
1330,2013,6,1,5,6,5,1,4
1331,2013,6,1,5,44,5,1,0
1332,2013,6,1,5,240,5,1,0
1333,2013,6,1,6,241,5,1,0
1334,2013,6,1,6,242,5,1,0
1335,2013,6,1,5,239,5,2,8
1336,2013,6,1,5,6,5,2,8
1337,2013,6,1,5,44,5,2,0
1338,2013,6,1,5,240,5,2,0
1339,2013,6,1,6,241,5,2,0
1340,2013,6,1,6,242,5,2,0
1341,2013,6,2,5,239,5,1,0
1342,2013,6,2,5,6,5,1,0
1343,2013,6,2,5,44,5,1,0
1344,2013,6,2,5,240,5,1,0
1345,2013,6,2,6,241,5,1,0
1346,2013,6,2,6,242,5,1,0
1347,2013,6,2,5,239,5,2,0
1348,2013,6,2,5,6,5,2,2
1349,2013,6,2,5,44,5,2,0
1350,2013,6,2,5,240,5,2,0
1351,2013,6,2,6,241,5,2,0
1352,2013,6,2,6,242,5,2,0
1353,2013,7,1,6,227,1,1,2
1354,2013,7,1,6,228,1,1,0
1355,2013,7,1,6,227,1,2,13
1356,2013,7,1,6,228,1,2,4
1357,2013,7,2,6,227,1,1,0
1358,2013,7,2,6,228,1,1,3
1359,2013,7,2,6,227,1,2,1
1360,2013,7,2,6,228,1,2,6
1361,2013,7,1,6,227,2,1,1
1362,2013,7,1,6,228,2,1,0
1363,2013,7,1,6,227,2,2,11
1364,2013,7,1,6,228,2,2,0
1365,2013,7,2,6,227,2,1,0
1366,2013,7,2,6,228,2,1,3
1367,2013,7,2,6,227,2,2,0
1368,2013,7,2,6,228,2,2,7
1369,2013,7,1,6,227,3,1,5
1370,2013,7,1,6,228,3,1,2
1371,2013,7,1,6,227,3,2,16
1372,2013,7,1,6,228,3,2,4
1373,2013,7,2,6,227,3,1,4
1374,2013,7,2,6,228,3,1,3
1375,2013,7,2,6,227,3,2,11
1376,2013,7,2,6,228,3,2,7
1377,2013,7,1,6,227,4,1,0
1378,2013,7,1,6,228,4,1,0
1379,2013,7,1,6,184,4,1,0
1380,2013,7,1,6,182,4,1,0
1381,2013,7,1,6,227,4,2,0
1382,2013,7,1,6,228,4,2,0
1383,2013,7,1,6,184,4,2,0
1384,2013,7,1,6,182,4,2,0
1385,2013,7,2,6,227,4,1,0
1386,2013,7,2,6,228,4,1,0
1387,2013,7,2,6,184,4,1,0
1388,2013,7,2,6,182,4,1,0
1389,2013,7,2,6,227,4,2,0
1390,2013,7,2,6,228,4,2,0
1391,2013,7,2,6,184,4,2,0
1392,2013,7,2,6,182,4,2,0
1393,2013,7,1,6,227,5,1,0
1394,2013,7,1,6,228,5,1,0
1395,2013,7,1,6,184,5,1,0
1396,2013,7,1,6,182,5,1,0
1397,2013,7,1,6,227,5,2,0
1398,2013,7,1,6,228,5,2,0
1399,2013,7,1,6,184,5,2,0
1400,2013,7,1,6,182,5,2,0
1401,2013,7,2,6,227,5,1,0
1402,2013,7,2,6,228,5,1,1
1403,2013,7,2,6,184,5,1,2
1404,2013,7,2,6,182,5,1,0
1405,2013,7,2,6,227,5,2,3
1406,2013,7,2,6,228,5,2,1
1407,2013,7,2,6,184,5,2,4
1408,2013,7,2,6,182,5,2,5
1409,2013,8,1,6,,1,1,76
1410,2013,8,1,6,,1,2,125
1411,2013,8,2,6,,1,1,0
1412,2013,8,2,6,,1,2,0
1413,2013,8,1,6,,2,1,68
1414,2013,8,1,6,,2,2,101
1415,2013,8,2,6,,2,1,0
1416,2013,8,2,6,,2,2,0
1417,2013,8,1,6,,3,1,68
1418,2013,8,1,6,,3,2,101
1419,2013,8,2,6,,3,1,0
1420,2013,8,2,6,,3,2,0
1421,2013,8,1,6,,4,1,85
1422,2013,8,1,6,,4,2,188
1423,2013,8,2,6,,4,1,0
1424,2013,8,2,6,,4,2,0
1425,2013,8,1,6,,5,1,83
1426,2013,8,1,6,,5,2,187
1427,2013,8,2,6,,5,1,2
1428,2013,8,2,6,,5,2,1
1429,2013,9,1,5,,1,1,429
1430,2013,9,1,6,,1,1,10259
1431,2013,9,1,5,,1,2,389
1432,2013,9,1,6,,1,2,11174
1433,2013,9,2,5,,1,1,441
1434,2013,9,2,6,,1,1,8797
1435,2013,9,2,5,,1,2,412
1436,2013,9,2,6,,1,2,9518
1437,2013,9,1,5,,2,1,250
1438,2013,9,1,6,,2,1,5830
