educ_codigo,educ_municipio,educ_anio,educ_nivel_educativo,educ_tipo_institucion,educ_grado,educ_area,educ_num_matriculas
2412,41132,2007,4,2,,2,0
2413,41206,2007,4,2,,2,0
2414,41244,2007,4,2,,2,0
2415,41298,2007,4,2,,2,0
2416,41306,2007,4,2,,2,0
2417,41319,2007,4,2,,2,0
2418,41349,2007,4,2,,2,0
2419,41357,2007,4,2,,2,0
2420,41359,2007,4,2,,2,0
2421,41378,2007,4,2,,2,0
2422,41396,2007,4,2,,2,0
2423,41483,2007,4,2,,2,0
2424,41001,2007,4,2,,2,0
2425,41503,2007,4,2,,2,0
2426,41518,2007,4,2,,2,0
2427,41524,2007,4,2,,2,0
2428,41530,2007,4,2,,2,0
2429,41548,2007,4,2,,2,0
2430,41551,2007,4,2,,2,0
2431,41615,2007,4,2,,2,0
2432,41660,2007,4,2,,2,0
2433,41668,2007,4,2,,2,0
2434,41676,2007,4,2,,2,0
2435,41770,2007,4,2,,2,0
2436,41791,2007,4,2,,2,0
2437,41799,2007,4,2,,2,0
2438,41801,2007,4,2,,2,0
2439,41797,2007,4,2,,2,0
2440,41807,2007,4,2,,2,0
2441,41872,2007,4,2,,2,0
2442,41885,2007,4,2,,2,0
2443,41006,2003,2,1,,1,106
2444,41013,2003,2,1,,1,0
2445,41016,2003,2,1,,1,0
2446,41020,2003,2,1,,1,0
2447,41026,2003,2,1,,1,66
2448,41078,2003,2,1,,1,27
2449,41132,2003,2,1,,1,0
2450,41206,2003,2,1,,1,0
2451,41244,2003,2,1,,1,0
2452,41298,2003,2,1,,1,0
2453,41306,2003,2,1,,1,0
2454,41319,2003,2,1,,1,121
2455,41349,2003,2,1,,1,0
2456,41357,2003,2,1,,1,0
2457,41359,2003,2,1,,1,3
2458,41378,2003,2,1,,1,35
2459,41396,2003,2,1,,1,81
2460,41483,2003,2,1,,1,218
2461,41001,2003,2,1,,1,48
2462,41503,2003,2,1,,1,0
2463,41518,2003,2,1,,1,65
2464,41524,2003,2,1,,1,0
2465,41530,2003,2,1,,1,0
2466,41548,2003,2,1,,1,0
2467,41551,2003,2,1,,1,51
2468,41615,2003,2,1,,1,53
2469,41660,2003,2,1,,1,0
2470,41668,2003,2,1,,1,0
2471,41676,2003,2,1,,1,0
2472,41770,2003,2,1,,1,0
2473,41791,2003,2,1,,1,19
2474,41799,2003,2,1,,1,0
2475,41801,2003,2,1,,1,0
2476,41797,2003,2,1,,1,0
2477,41807,2003,2,1,,1,29
2478,41872,2003,2,1,,1,0
2479,41885,2003,2,1,,1,0
2480,41006,2003,2,1,,2,0
2481,41013,2003,2,1,,2,0
2482,41016,2003,2,1,,2,0
2483,41020,2003,2,1,,2,0
2484,41026,2003,2,1,,2,0
2485,41078,2003,2,1,,2,0
2486,41132,2003,2,1,,2,0
2487,41206,2003,2,1,,2,0
2488,41244,2003,2,1,,2,0
2489,41298,2003,2,1,,2,0
2490,41306,2003,2,1,,2,0
2491,41319,2003,2,1,,2,0
2492,41349,2003,2,1,,2,0
2493,41357,2003,2,1,,2,0
2494,41359,2003,2,1,,2,0
2495,41378,2003,2,1,,2,0
2496,41396,2003,2,1,,2,0
2497,41483,2003,2,1,,2,0
2498,41001,2003,2,1,,2,0
2499,41503,2003,2,1,,2,0
2500,41518,2003,2,1,,2,0
2501,41524,2003,2,1,,2,0
2502,41530,2003,2,1,,2,0
2503,41548,2003,2,1,,2,0
2504,41551,2003,2,1,,2,0
2505,41615,2003,2,1,,2,0
2506,41660,2003,2,1,,2,0
2507,41668,2003,2,1,,2,0
2508,41676,2003,2,1,,2,0
2509,41770,2003,2,1,,2,0
2510,41791,2003,2,1,,2,0
2511,41799,2003,2,1,,2,168
2512,41801,2003,2,1,,2,63
2513,41797,2003,2,1,,2,0
2514,41807,2003,2,1,,2,0
2515,41872,2003,2,1,,2,0
2516,41885,2003,2,1,,2,0
2517,41006,2003,2,2,,1,832
2518,41013,2003,2,2,,1,0
2519,41016,2003,2,2,,1,0
2520,41020,2003,2,2,,1,0
2521,41026,2003,2,2,,1,20
2522,41078,2003,2,2,,1,0
2523,41132,2003,2,2,,1,0
2524,41206,2003,2,2,,1,0
2525,41244,2003,2,2,,1,0
2526,41298,2003,2,2,,1,0
2527,41306,2003,2,2,,1,63
2528,41319,2003,2,2,,1,0
2529,41349,2003,2,2,,1,0
2530,41357,2003,2,2,,1,0
2531,41359,2003,2,2,,1,0
2532,41378,2003,2,2,,1,0
2533,41396,2003,2,2,,1,0
2534,41483,2003,2,2,,1,63
2535,41001,2003,2,2,,1,0
2536,41503,2003,2,2,,1,0
2537,41518,2003,2,2,,1,0
2538,41524,2003,2,2,,1,0
2539,41530,2003,2,2,,1,0
2540,41548,2003,2,2,,1,0
2541,41551,2003,2,2,,1,86
2542,41615,2003,2,2,,1,0
2543,41660,2003,2,2,,1,0
2544,41668,2003,2,2,,1,0
2545,41676,2003,2,2,,1,0
2546,41770,2003,2,2,,1,0
2547,41791,2003,2,2,,1,0
2548,41799,2003,2,2,,1,0
2549,41801,2003,2,2,,1,0
2550,41797,2003,2,2,,1,0
2551,41807,2003,2,2,,1,0
2552,41872,2003,2,2,,1,0
2553,41885,2003,2,2,,1,0
2554,41006,2003,2,2,,2,0
2555,41013,2003,2,2,,2,0
2556,41016,2003,2,2,,2,0
2557,41020,2003,2,2,,2,0
2558,41026,2003,2,2,,2,0
2559,41078,2003,2,2,,2,0
2560,41132,2003,2,2,,2,0
2561,41206,2003,2,2,,2,0
2562,41244,2003,2,2,,2,0
2563,41298,2003,2,2,,2,0
2564,41306,2003,2,2,,2,0
2565,41319,2003,2,2,,2,0
2566,41349,2003,2,2,,2,0
2567,41357,2003,2,2,,2,0
2568,41359,2003,2,2,,2,0
2569,41378,2003,2,2,,2,0
2570,41396,2003,2,2,,2,0
2571,41483,2003,2,2,,2,0
2572,41001,2003,2,2,,2,0
2573,41503,2003,2,2,,2,0
2574,41518,2003,2,2,,2,0
2575,41524,2003,2,2,,2,0
2576,41530,2003,2,2,,2,0
2577,41548,2003,2,2,,2,0
2578,41551,2003,2,2,,2,0
2579,41615,2003,2,2,,2,0
2580,41660,2003,2,2,,2,0
2581,41668,2003,2,2,,2,0
2582,41676,2003,2,2,,2,0
2583,41770,2003,2,2,,2,0
2584,41791,2003,2,2,,2,0
2585,41799,2003,2,2,,2,0
2586,41801,2003,2,2,,2,0
2587,41797,2003,2,2,,2,0
2588,41807,2003,2,2,,2,0
2589,41872,2003,2,2,,2,0
2590,41885,2003,2,2,,2,0
2591,41006,2003,3,1,,1,1323
2592,41013,2003,3,1,,1,0
2593,41016,2003,3,1,,1,69
2594,41020,2003,3,1,,1,119
2595,41026,2003,3,1,,1,197
2596,41078,2003,3,1,,1,23
2597,41132,2003,3,1,,1,0
2598,41206,2003,3,1,,1,0
2599,41244,2003,3,1,,1,0
2600,41298,2003,3,1,,1,0
2601,41306,2003,3,1,,1,283
2602,41319,2003,3,1,,1,46
2603,41349,2003,3,1,,1,110
2604,41357,2003,3,1,,1,0
2605,41359,2003,3,1,,1,31
2606,41378,2003,3,1,,1,0
2607,41396,2003,3,1,,1,110
2608,41483,2003,3,1,,1,178
2609,41001,2003,3,1,,1,150
2610,41503,2003,3,1,,1,0
2611,41518,2003,3,1,,1,99
2612,41524,2003,3,1,,1,0
2613,41530,2003,3,1,,1,0
2614,41548,2003,3,1,,1,0
2615,41551,2003,3,1,,1,526
2616,41615,2003,3,1,,1,145
2617,41660,2003,3,1,,1,0
2618,41668,2003,3,1,,1,142
2619,41676,2003,3,1,,1,0
2620,41770,2003,3,1,,1,0
2621,41791,2003,3,1,,1,96
2622,41799,2003,3,1,,1,0
2623,41801,2003,3,1,,1,52
2624,41797,2003,3,1,,1,51
2625,41807,2003,3,1,,1,69
2626,41872,2003,3,1,,1,0
2627,41885,2003,3,1,,1,113
2628,41006,2003,3,1,,2,0
2629,41013,2003,3,1,,2,0
2630,41016,2003,3,1,,2,0
2631,41020,2003,3,1,,2,0
2632,41026,2003,3,1,,2,0
2633,41078,2003,3,1,,2,0
2634,41132,2003,3,1,,2,0
2635,41206,2003,3,1,,2,0
2636,41244,2003,3,1,,2,0
2637,41298,2003,3,1,,2,0
2638,41306,2003,3,1,,2,0
2639,41319,2003,3,1,,2,0
2640,41349,2003,3,1,,2,0
2641,41357,2003,3,1,,2,0
2642,41359,2003,3,1,,2,43
2643,41378,2003,3,1,,2,0
2644,41396,2003,3,1,,2,0
2645,41483,2003,3,1,,2,0
2646,41001,2003,3,1,,2,0
2647,41503,2003,3,1,,2,0
2648,41518,2003,3,1,,2,0
2649,41524,2003,3,1,,2,0
2650,41530,2003,3,1,,2,0
2651,41548,2003,3,1,,2,0
2652,41551,2003,3,1,,2,0
2653,41615,2003,3,1,,2,0
2654,41660,2003,3,1,,2,0
2655,41668,2003,3,1,,2,0
2656,41676,2003,3,1,,2,0
2657,41770,2003,3,1,,2,0
2658,41791,2003,3,1,,2,0
2659,41799,2003,3,1,,2,54
2660,41801,2003,3,1,,2,0
2661,41797,2003,3,1,,2,0
2662,41807,2003,3,1,,2,0
2663,41872,2003,3,1,,2,0
2664,41885,2003,3,1,,2,0
2665,41006,2003,3,2,,1,723
2666,41013,2003,3,2,,1,0
2667,41016,2003,3,2,,1,0
2668,41020,2003,3,2,,1,0
2669,41026,2003,3,2,,1,32
2670,41078,2003,3,2,,1,0
2671,41132,2003,3,2,,1,0
2672,41206,2003,3,2,,1,0
2673,41244,2003,3,2,,1,0
2674,41298,2003,3,2,,1,0
2675,41306,2003,3,2,,1,350
2676,41319,2003,3,2,,1,0
2677,41349,2003,3,2,,1,0
2678,41357,2003,3,2,,1,0
2679,41359,2003,3,2,,1,0
2680,41378,2003,3,2,,1,0
2681,41396,2003,3,2,,1,0
2682,41483,2003,3,2,,1,70
2683,41001,2003,3,2,,1,0
2684,41503,2003,3,2,,1,0
2685,41518,2003,3,2,,1,0
2686,41524,2003,3,2,,1,0
2687,41530,2003,3,2,,1,0
2688,41548,2003,3,2,,1,0
2689,41551,2003,3,2,,1,326
2690,41615,2003,3,2,,1,0
2691,41660,2003,3,2,,1,0
2692,41668,2003,3,2,,1,15
2693,41676,2003,3,2,,1,22
2694,41770,2003,3,2,,1,71
2695,41791,2003,3,2,,1,0
2696,41799,2003,3,2,,1,0
2697,41801,2003,3,2,,1,0
2698,41797,2003,3,2,,1,0
2699,41807,2003,3,2,,1,0
2700,41872,2003,3,2,,1,0
2701,41885,2003,3,2,,1,0
2702,41006,2003,3,2,,2,0
2703,41013,2003,3,2,,2,0
2704,41016,2003,3,2,,2,0
2705,41020,2003,3,2,,2,0
2706,41026,2003,3,2,,2,0
2707,41078,2003,3,2,,2,0
2708,41132,2003,3,2,,2,0
2709,41206,2003,3,2,,2,0
2710,41244,2003,3,2,,2,0
2711,41298,2003,3,2,,2,0
2712,41306,2003,3,2,,2,0
2713,41319,2003,3,2,,2,0
2714,41349,2003,3,2,,2,0
2715,41357,2003,3,2,,2,0
2716,41359,2003,3,2,,2,0
2717,41378,2003,3,2,,2,0
2718,41396,2003,3,2,,2,0
2719,41483,2003,3,2,,2,0
2720,41001,2003,3,2,,2,0
2721,41503,2003,3,2,,2,0
2722,41518,2003,3,2,,2,0
2723,41524,2003,3,2,,2,0
2724,41530,2003,3,2,,2,0
2725,41548,2003,3,2,,2,0
2726,41551,2003,3,2,,2,0
2727,41615,2003,3,2,,2,0
2728,41660,2003,3,2,,2,0
2729,41668,2003,3,2,,2,0
2730,41676,2003,3,2,,2,0
2731,41770,2003,3,2,,2,0
2732,41791,2003,3,2,,2,0
2733,41799,2003,3,2,,2,0
2734,41801,2003,3,2,,2,0
2735,41797,2003,3,2,,2,0
2736,41807,2003,3,2,,2,0
2737,41872,2003,3,2,,2,0
2738,41885,2003,3,2,,2,0
2739,41006,2003,4,1,,1,557
2740,41013,2003,4,1,,1,0
2741,41016,2003,4,1,,1,42
2742,41020,2003,4,1,,1,0
2743,41026,2003,4,1,,1,43
2744,41078,2003,4,1,,1,0
2745,41132,2003,4,1,,1,0
2746,41206,2003,4,1,,1,0
2747,41244,2003,4,1,,1,0
2748,41298,2003,4,1,,1,0
2749,41306,2003,4,1,,1,89
2750,41319,2003,4,1,,1,0
2751,41349,2003,4,1,,1,53
2752,41357,2003,4,1,,1,0
2753,41359,2003,4,1,,1,14
2754,41378,2003,4,1,,1,0
2755,41396,2003,4,1,,1,0
2756,41483,2003,4,1,,1,130
2757,41001,2003,4,1,,1,0
2758,41503,2003,4,1,,1,0
2759,41518,2003,4,1,,1,32
2760,41524,2003,4,1,,1,0
2761,41530,2003,4,1,,1,0
2762,41548,2003,4,1,,1,0
2763,41551,2003,4,1,,1,94
2764,41615,2003,4,1,,1,54
2765,41660,2003,4,1,,1,0
2766,41668,2003,4,1,,1,99
2767,41676,2003,4,1,,1,0
2768,41770,2003,4,1,,1,0
2769,41791,2003,4,1,,1,50
2770,41799,2003,4,1,,1,0
2771,41801,2003,4,1,,1,47
2772,41797,2003,4,1,,1,33
2773,41807,2003,4,1,,1,0
2774,41872,2003,4,1,,1,0
2775,41885,2003,4,1,,1,92
2776,41006,2003,4,1,,2,0
2777,41013,2003,4,1,,2,0
2778,41016,2003,4,1,,2,0
2779,41020,2003,4,1,,2,0
2780,41026,2003,4,1,,2,0
2781,41078,2003,4,1,,2,0
2782,41132,2003,4,1,,2,0
2783,41206,2003,4,1,,2,0
2784,41244,2003,4,1,,2,0
2785,41298,2003,4,1,,2,0
2786,41306,2003,4,1,,2,0
2787,41319,2003,4,1,,2,0
2788,41349,2003,4,1,,2,0
2789,41357,2003,4,1,,2,0
2790,41359,2003,4,1,,2,12
2791,41378,2003,4,1,,2,0
2792,41396,2003,4,1,,2,0
2793,41483,2003,4,1,,2,0
2794,41001,2003,4,1,,2,0
2795,41503,2003,4,1,,2,0
2796,41518,2003,4,1,,2,0
2797,41524,2003,4,1,,2,0
2798,41530,2003,4,1,,2,0
2799,41548,2003,4,1,,2,0
2800,41551,2003,4,1,,2,0
2801,41615,2003,4,1,,2,0
2802,41660,2003,4,1,,2,0
2803,41668,2003,4,1,,2,0
2804,41676,2003,4,1,,2,0
2805,41770,2003,4,1,,2,0
2806,41791,2003,4,1,,2,0
2807,41799,2003,4,1,,2,0
2808,41801,2003,4,1,,2,0
2809,41797,2003,4,1,,2,0
2810,41807,2003,4,1,,2,0
2811,41872,2003,4,1,,2,0
2812,41885,2003,4,1,,2,0
2813,41006,2003,4,2,,1,35
2814,41013,2003,4,2,,1,0
2815,41016,2003,4,2,,1,0
2816,41020,2003,4,2,,1,0
2817,41026,2003,4,2,,1,0
2818,41078,2003,4,2,,1,0
2819,41132,2003,4,2,,1,0
2820,41206,2003,4,2,,1,0
2821,41244,2003,4,2,,1,0
2822,41298,2003,4,2,,1,0
2823,41306,2003,4,2,,1,370
2824,41319,2003,4,2,,1,0
2825,41349,2003,4,2,,1,0
2826,41357,2003,4,2,,1,0
2827,41359,2003,4,2,,1,0
2828,41378,2003,4,2,,1,0
2829,41396,2003,4,2,,1,0
2830,41483,2003,4,2,,1,34
2831,41001,2003,4,2,,1,0
2832,41503,2003,4,2,,1,0
2833,41518,2003,4,2,,1,0
2834,41524,2003,4,2,,1,0
2835,41530,2003,4,2,,1,0
2836,41548,2003,4,2,,1,0
2837,41551,2003,4,2,,1,125
2838,41615,2003,4,2,,1,0
2839,41660,2003,4,2,,1,0
2840,41668,2003,4,2,,1,34
2841,41676,2003,4,2,,1,10
2842,41770,2003,4,2,,1,24
2843,41791,2003,4,2,,1,0
2844,41799,2003,4,2,,1,0
2845,41801,2003,4,2,,1,0
2846,41797,2003,4,2,,1,0
2847,41807,2003,4,2,,1,0
2848,41872,2003,4,2,,1,0
2849,41885,2003,4,2,,1,0
2850,41006,2003,4,2,,2,0
2851,41013,2003,4,2,,2,0
2852,41016,2003,4,2,,2,0
2853,41020,2003,4,2,,2,0
2854,41026,2003,4,2,,2,0
2855,41078,2003,4,2,,2,0
2856,41132,2003,4,2,,2,0
2857,41206,2003,4,2,,2,0
2858,41244,2003,4,2,,2,0
2859,41298,2003,4,2,,2,0
2860,41306,2003,4,2,,2,0
2861,41319,2003,4,2,,2,0
2862,41349,2003,4,2,,2,0
2863,41357,2003,4,2,,2,0
2864,41359,2003,4,2,,2,0
2865,41378,2003,4,2,,2,0
2866,41396,2003,4,2,,2,0
2867,41483,2003,4,2,,2,0
2868,41001,2003,4,2,,2,0
2869,41503,2003,4,2,,2,0
2870,41518,2003,4,2,,2,0
2871,41524,2003,4,2,,2,0
2872,41530,2003,4,2,,2,0
2873,41548,2003,4,2,,2,0
2874,41551,2003,4,2,,2,0
2875,41615,2003,4,2,,2,0
2876,41660,2003,4,2,,2,0
2877,41668,2003,4,2,,2,0
2878,41676,2003,4,2,,2,0
2879,41770,2003,4,2,,2,0
2880,41791,2003,4,2,,2,0
2881,41799,2003,4,2,,2,0
2882,41801,2003,4,2,,2,0
2883,41797,2003,4,2,,2,0
2884,41807,2003,4,2,,2,0
2885,41872,2003,4,2,,2,0
2886,41885,2003,4,2,,2,0
2887,41016,2002,2,,2,,0
2888,41020,2002,2,,2,,0
2889,41026,2002,2,,2,,0
2890,41078,2002,2,,2,,0
2891,41132,2002,2,,2,,0
2892,41298,2002,2,,2,,0
2893,41306,2002,2,,2,,0
2894,41319,2002,2,,2,,0
2895,41349,2002,2,,2,,0
2896,41357,2002,2,,2,,0
2897,41359,2002,2,,2,,0
2898,41378,2002,2,,2,,0
2899,41396,2002,2,,2,,0
2900,41483,2002,2,,2,,0
2901,41001,2002,2,,2,,0
2902,41524,2002,2,,2,,0
2903,41551,2002,2,,2,,18
2904,41615,2002,2,,2,,0
2905,41660,2002,2,,2,,0
2906,41668,2002,2,,2,,0
2907,41676,2002,2,,2,,0
2908,41770,2002,2,,2,,0
2909,41791,2002,2,,2,,0
2910,41801,2002,2,,2,,0
2911,41797,2002,2,,2,,0
2912,41807,2002,2,,2,,0
2913,41885,2002,2,,2,,0
2914,41016,2002,2,,3,,0
2915,41020,2002,2,,3,,0
2916,41026,2002,2,,3,,0
2917,41078,2002,2,,3,,0
2918,41132,2002,2,,3,,0
2919,41298,2002,2,,3,,0
2920,41306,2002,2,,3,,0
2921,41319,2002,2,,3,,0
2922,41349,2002,2,,3,,0
2923,41357,2002,2,,3,,0
2924,41359,2002,2,,3,,0
2925,41378,2002,2,,3,,0
2926,41396,2002,2,,3,,0
2927,41483,2002,2,,3,,0
2928,41001,2002,2,,3,,0
2929,41524,2002,2,,3,,0
2930,41551,2002,2,,3,,19
2931,41615,2002,2,,3,,0
2932,41660,2002,2,,3,,0
2933,41668,2002,2,,3,,0
2934,41676,2002,2,,3,,0
2935,41770,2002,2,,3,,0
2936,41791,2002,2,,3,,0
2937,41801,2002,2,,3,,0
2938,41797,2002,2,,3,,0
2939,41807,2002,2,,3,,0
2940,41885,2002,2,,3,,0
2941,41016,2002,2,,4,,0
2942,41020,2002,2,,4,,0
2943,41026,2002,2,,4,,0
2944,41078,2002,2,,4,,0
2945,41132,2002,2,,4,,27
2946,41298,2002,2,,4,,0
2947,41306,2002,2,,4,,0
2948,41319,2002,2,,4,,20
2949,41349,2002,2,,4,,0
2950,41357,2002,2,,4,,15
2951,41359,2002,2,,4,,0
2952,41378,2002,2,,4,,0
2953,41396,2002,2,,4,,0
2954,41483,2002,2,,4,,0
2955,41001,2002,2,,4,,0
2956,41524,2002,2,,4,,0
2957,41551,2002,2,,4,,26
2958,41615,2002,2,,4,,26
2959,41660,2002,2,,4,,0
2960,41668,2002,2,,4,,0
2961,41676,2002,2,,4,,0
2962,41770,2002,2,,4,,0
2963,41791,2002,2,,4,,0
2964,41801,2002,2,,4,,0
2965,41797,2002,2,,4,,0
2966,41807,2002,2,,4,,0
2967,41885,2002,2,,4,,0
2968,41016,2002,2,,5,,0
2969,41020,2002,2,,5,,0
2970,41026,2002,2,,5,,0
2971,41078,2002,2,,5,,0
2972,41132,2002,2,,5,,0
2973,41298,2002,2,,5,,0
2974,41306,2002,2,,5,,0
2975,41319,2002,2,,5,,0
2976,41349,2002,2,,5,,0
2977,41357,2002,2,,5,,0
2978,41359,2002,2,,5,,0
2979,41378,2002,2,,5,,0
2980,41396,2002,2,,5,,0
2981,41483,2002,2,,5,,0
2982,41001,2002,2,,5,,0
2983,41524,2002,2,,5,,0
2984,41551,2002,2,,5,,14
2985,41615,2002,2,,5,,0
2986,41660,2002,2,,5,,0
2987,41668,2002,2,,5,,0
2988,41676,2002,2,,5,,0
2989,41770,2002,2,,5,,0
2990,41791,2002,2,,5,,0
2991,41801,2002,2,,5,,0
2992,41797,2002,2,,5,,0
2993,41807,2002,2,,5,,0
2994,41885,2002,2,,5,,0
2995,41016,2002,2,,6,,0
2996,41020,2002,2,,6,,0
2997,41026,2002,2,,6,,0
2998,41078,2002,2,,6,,16
2999,41132,2002,2,,6,,44
3000,41298,2002,2,,6,,0
3001,41306,2002,2,,6,,0
3002,41319,2002,2,,6,,20
3003,41349,2002,2,,6,,0
3004,41357,2002,2,,6,,10
3005,41359,2002,2,,6,,0
3006,41378,2002,2,,6,,0
3007,41396,2002,2,,6,,0
3008,41483,2002,2,,6,,5
3009,41001,2002,2,,6,,6
3010,41524,2002,2,,6,,0
3011,41551,2002,2,,6,,20
3012,41615,2002,2,,6,,27
3013,41660,2002,2,,6,,0
3014,41668,2002,2,,6,,0
3015,41676,2002,2,,6,,0
3016,41770,2002,2,,6,,0
3017,41791,2002,2,,6,,0
3018,41801,2002,2,,6,,0
3019,41797,2002,2,,6,,0
3020,41807,2002,2,,6,,0
3021,41885,2002,2,,6,,0
3022,41016,2002,3,,7,,0
3023,41020,2002,3,,7,,0
3024,41026,2002,3,,7,,0
3025,41078,2002,3,,7,,0
3026,41132,2002,3,,7,,0
3027,41298,2002,3,,7,,57
3028,41306,2002,3,,7,,55
3029,41319,2002,3,,7,,0
3030,41349,2002,3,,7,,0
3031,41357,2002,3,,7,,0
3032,41359,2002,3,,7,,48
3033,41378,2002,3,,7,,0
3034,41396,2002,3,,7,,120
3035,41483,2002,3,,7,,0
3036,41001,2002,3,,7,,151
3037,41524,2002,3,,7,,17
3038,41551,2002,3,,7,,140
3039,41615,2002,3,,7,,0
3040,41660,2002,3,,7,,96
3041,41668,2002,3,,7,,0
3042,41676,2002,3,,7,,0
3043,41770,2002,3,,7,,48
3044,41791,2002,3,,7,,0
3045,41801,2002,3,,7,,0
3046,41797,2002,3,,7,,0
3047,41807,2002,3,,7,,0
3048,41885,2002,3,,7,,0
3049,41016,2002,3,,8,,84
3050,41020,2002,3,,8,,142
3051,41026,2002,3,,8,,16
3052,41078,2002,3,,8,,45
3053,41132,2002,3,,8,,142
3054,41298,2002,3,,8,,300
3055,41306,2002,3,,8,,31
3056,41319,2002,3,,8,,85
3057,41349,2002,3,,8,,30
3058,41357,2002,3,,8,,28
3059,41359,2002,3,,8,,275
3060,41378,2002,3,,8,,70
3061,41396,2002,3,,8,,33
3062,41483,2002,3,,8,,55
3063,41001,2002,3,,8,,1037
3064,41524,2002,3,,8,,40
3065,41551,2002,3,,8,,244
3066,41615,2002,3,,8,,59
3067,41660,2002,3,,8,,147
3068,41668,2002,3,,8,,72
3069,41676,2002,3,,8,,26
3070,41770,2002,3,,8,,0
3071,41791,2002,3,,8,,64
3072,41801,2002,3,,8,,27
3073,41797,2002,3,,8,,47
3074,41807,2002,3,,8,,57
3075,41885,2002,3,,8,,27
3076,41016,2002,3,,9,,0
3077,41020,2002,3,,9,,0
3078,41026,2002,3,,9,,0
3079,41078,2002,3,,9,,0
3080,41132,2002,3,,9,,0
3081,41298,2002,3,,9,,36
3082,41306,2002,3,,9,,53
3083,41319,2002,3,,9,,0
3084,41349,2002,3,,9,,0
3085,41357,2002,3,,9,,0
3086,41359,2002,3,,9,,34
3087,41378,2002,3,,9,,0
3088,41396,2002,3,,9,,85
3089,41483,2002,3,,9,,0
3090,41001,2002,3,,9,,183
3091,41524,2002,3,,9,,24
3092,41551,2002,3,,9,,188
3093,41615,2002,3,,9,,0
3094,41660,2002,3,,9,,79
3095,41668,2002,3,,9,,0
3096,41676,2002,3,,9,,0
3097,41770,2002,3,,9,,34
3098,41791,2002,3,,9,,0
3099,41801,2002,3,,9,,0
3100,41797,2002,3,,9,,0
3101,41807,2002,3,,9,,0
3102,41885,2002,3,,9,,0
3103,41016,2002,3,,10,,79
3104,41020,2002,3,,10,,89
3105,41026,2002,3,,10,,23
3106,41078,2002,3,,10,,26
3107,41132,2002,3,,10,,123
3108,41298,2002,3,,10,,369
3109,41306,2002,3,,10,,0
3110,41319,2002,3,,10,,65
3111,41349,2002,3,,10,,23
3112,41357,2002,3,,10,,42
3113,41359,2002,3,,10,,274
3114,41378,2002,3,,10,,73
3115,41396,2002,3,,10,,54
3116,41483,2002,3,,10,,43
3117,41001,2002,3,,10,,1421
3118,41524,2002,3,,10,,59
3119,41551,2002,3,,10,,270
3120,41615,2002,3,,10,,64
3121,41660,2002,3,,10,,187
3122,41668,2002,3,,10,,120
3123,41676,2002,3,,10,,15
3124,41770,2002,3,,10,,0
3125,41791,2002,3,,10,,57
3126,41801,2002,3,,10,,49
3127,41797,2002,3,,10,,32
3128,41807,2002,3,,10,,45
3129,41885,2002,3,,10,,30
3130,41016,2002,3,,11,,44
3131,41020,2002,3,,11,,33
3132,41026,2002,3,,11,,17
3133,41078,2002,3,,11,,29
3134,41132,2002,3,,11,,95
3135,41298,2002,3,,11,,264
3136,41306,2002,3,,11,,53
3137,41319,2002,3,,11,,28
3138,41349,2002,3,,11,,16
3139,41357,2002,3,,11,,20
3140,41359,2002,3,,11,,145
3141,41378,2002,3,,11,,37
3142,41396,2002,3,,11,,103
3143,41483,2002,3,,11,,0
3144,41001,2002,3,,11,,1569
3145,41524,2002,3,,11,,69
3146,41551,2002,3,,11,,240
3147,41615,2002,3,,11,,0
3148,41660,2002,3,,11,,121
3149,41668,2002,3,,11,,82
3150,41676,2002,3,,11,,20
3151,41770,2002,3,,11,,23
3152,41791,2002,3,,11,,66
3153,41801,2002,3,,11,,0
3154,41797,2002,3,,11,,25
3155,41807,2002,3,,11,,0
3156,41885,2002,3,,11,,11
3157,41016,2002,4,,12,,0
3158,41020,2002,4,,12,,9
3159,41026,2002,4,,12,,8
3160,41078,2002,4,,12,,0
3161,41132,2002,4,,12,,26
3162,41298,2002,4,,12,,215
3163,41306,2002,4,,12,,0
3164,41319,2002,4,,12,,23
3165,41349,2002,4,,12,,7
3166,41357,2002,4,,12,,19
3167,41359,2002,4,,12,,153
3168,41378,2002,4,,12,,50
3169,41396,2002,4,,12,,60
3170,41483,2002,4,,12,,45
3171,41001,2002,4,,12,,585
3172,41524,2002,4,,12,,0
3173,41551,2002,4,,12,,185
3174,41615,2002,4,,12,,42
3175,41660,2002,4,,12,,90
3176,41668,2002,4,,12,,32
3177,41676,2002,4,,12,,0
3178,41770,2002,4,,12,,0
3179,41791,2002,4,,12,,0
3180,41801,2002,4,,12,,25
3181,41797,2002,4,,12,,9
3182,41807,2002,4,,12,,50
3183,41885,2002,4,,12,,0
